Fish ID	Fish Name	Start Stage ID	Start Stage Name	End Stage ID	End Stage Name	Affected Structure or Process 1 subterm ID	Affected Structure or Process 1 subterm Name	Post-composed Relationship ID	Post-composed Relationship Name	Affected Structure or Process 1 superterm ID	Affected Structure or Process 1 superterm Name	Phenotype Keyword ID	Phenotype Keyword Name	Phenotype Tag	Affected Structure or Process 2 subterm ID	Affected Structure or Process 2 subterm name	Post-composed Relationship (rel) ID	Post-composed Relationship (rel) Name	Affected Structure or Process 2 superterm ID	Affected Structure or Process 2 superterm name	Publication ID	Environment ID	ZFIN EQ ID	IRI
ZDB-FISH-150901-29439	grip2a<sup>t2800</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001114	head	PATO:0002100	undifferentiated	abnormal							ZDB-PUB-050913-5	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001114-PATO:0002100-0-0-0	ZP:0015832
ZDB-FISH-150901-29469	imo<sup>t30312/t30312</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009007	spermatogonium	BFO:0000050	part_of	ZFA:0000598	testis	PATO:0000070	amount	normal							ZDB-PUB-110602-17	ZDB-EXP-041102-1	ZFA:0009007-BFO:0000050-ZFA:0000598-PATO:0000070-0-0-0	ZP:0016021
ZDB-FISH-150901-29469	imo<sup>t30312/t30312</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009007	spermatogonium	BFO:0000050	part_of	ZFA:0000598	testis	PATO:0000467	present	normal							ZDB-PUB-110602-17	ZDB-EXP-041102-1	ZFA:0009007-BFO:0000050-ZFA:0000598-PATO:0000467-0-0-0	ZP:0016022
ZDB-FISH-150901-29476	myo5b<sup>tt221/tt221</sup>	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000368	integument	PATO:0000411	circular	abnormal							ZDB-PUB-970210-21	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000368-PATO:0000411-0-0-0	ZP:0004720
ZDB-FISH-150901-29490	q16aTg; q16bTg + MO1-six7	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009275	retinal rod cell	BFO:0000050	part_of	ZFA:0001464	retinal outer nuclear layer	PATO:0000470	increased amount	abnormal							ZDB-PUB-130211-16	ZDB-EXP-130329-4	ZFA:0009275-BFO:0000050-ZFA:0001464-PATO:0000470-0-0-0	ZP:0016140
ZDB-FISH-150901-29625	mab21l2<sup>mw701/mw701</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0001400	ceratohyal cartilage	BFO:0000050	part_of	ZFA:0001611	pharyngeal arch 2	PATO:0000646	malformed	abnormal							ZDB-PUB-150227-5	ZDB-EXP-041102-1	ZFA:0001400-BFO:0000050-ZFA:0001611-PATO:0000646-0-0-0	ZP:0013937
ZDB-FISH-150901-29732	TL + MO4-ttn.1	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009115	skeletal muscle cell	BFO:0000050	part_of	ZFA:0000155	somite	PATO:0000937	disorganized	abnormal							ZDB-PUB-070813-8	ZDB-EXP-071106-1	ZFA:0009115-BFO:0000050-ZFA:0000155-PATO:0000937-0-0-0	ZP:0005024
ZDB-FISH-150901-3036	dll4<sup>j16e1/j16e1</sup>; y1Tg	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZFA:0001079	blood vasculature	BFO:0000050	part_of	ZFA:0000112	gut	PATO:0000470	increased amount	abnormal							ZDB-PUB-070210-29	ZDB-EXP-041102-1	ZFA:0001079-BFO:0000050-ZFA:0000112-PATO:0000470-0-0-0	ZP:0007102
ZDB-FISH-150901-3036	dll4<sup>j16e1/j16e1</sup>; y1Tg	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZFA:0001079	blood vasculature	BFO:0000050	part_of	ZFA:0001161	pectoral fin	PATO:0000470	increased amount	abnormal							ZDB-PUB-070210-29	ZDB-EXP-041102-1	ZFA:0001079-BFO:0000050-ZFA:0001161-PATO:0000470-0-0-0	ZP:0007106
ZDB-FISH-150901-304	dicer1<sup>hu896/hu896</sup>	ZDB-STAGE-010723-18	Gastrula:75%-epiboly	ZDB-STAGE-010723-18	Gastrula:75%-epiboly	ZFA:0009139	endodermal cell	BFO:0000050	part_of	ZFA:0000017	endoderm	PATO:0001997	decreased amount	abnormal							ZDB-PUB-070907-26	ZDB-EXP-041102-1	ZFA:0009139-BFO:0000050-ZFA:0000017-PATO:0001997-0-0-0	ZP:0000101
ZDB-FISH-150901-3069	ltk<sup>ty9/ty9</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009199	iridophore	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0001997	decreased amount	abnormal							ZDB-PUB-080331-9	ZDB-EXP-041102-1	ZFA:0009199-BFO:0000050-ZFA:0000107-PATO:0001997-0-0-0	ZP:0004782
ZDB-FISH-150901-3084	smo<sup>b577/b577</sup>; f2Tg	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009316	cardiac muscle cell	BFO:0000050	part_of	ZFA:0000114	heart	PATO:0001997	decreased amount	abnormal							ZDB-PUB-081022-5	ZDB-EXP-041102-1	ZFA:0009316-BFO:0000050-ZFA:0000114-PATO:0001997-0-0-0	ZP:0000362
ZDB-FISH-150901-3114	kita<sup>j1e60/j1e60</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000628	mislocalised	abnormal							ZDB-PUB-090324-10	ZDB-EXP-070511-5	ZFA:0009091-BFO:0000050-ZFA:0001114-PATO:0000628-0-0-0	ZP:0009912
ZDB-FISH-150901-3158	brs<sup>b2/b2</sup>(AB)	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000024	retinal ganglion cell layer	PATO:0000070	amount	normal							ZDB-PUB-041130-5	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000024-PATO:0000070-0-0-0	ZP:0015996
ZDB-FISH-150901-3229	s896Tg; twu26Tg + MO3-robo4	ZDB-STAGE-010723-16	Segmentation:20-25 somites	ZDB-STAGE-010723-16	Segmentation:20-25 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001319	myocardium	PATO:0000646	malformed	abnormal							ZDB-PUB-110317-47	ZDB-EXP-120613-11	ZFA:0009000-BFO:0000050-ZFA:0001319-PATO:0000646-0-0-0	ZP:0002642
ZDB-FISH-150901-3242	tbx16<sup>kt378b/kt378b</sup>	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0000155	somite	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000462	absent	abnormal							ZDB-PUB-120815-20	ZDB-EXP-070511-5	ZFA:0000155-BFO:0000050-ZFA:0001115-PATO:0000462-0-0-0	ZP:0005153
ZDB-FISH-150901-3303	c264Tg; gl25Tg	ZDB-STAGE-010723-13	Pharyngula:Prim-25	ZDB-STAGE-010723-13	Pharyngula:Prim-25	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0000470	increased amount	abnormal							ZDB-PUB-150924-1	ZDB-EXP-160209-1	ZFA:0009141-BFO:0000050-ZFA:0000029-PATO:0000470-0-0-0	ZP:0021712
ZDB-FISH-150901-3303	c264Tg; gl25Tg	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZDB-STAGE-010723-26	Hatching:Pec-fin	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0000470	increased amount	abnormal							ZDB-PUB-150924-1	ZDB-EXP-160209-1	ZFA:0009141-BFO:0000050-ZFA:0000029-PATO:0000470-0-0-0	ZP:0021712
ZDB-FISH-150901-3303	c264Tg; gl25Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0001997	decreased amount	abnormal							ZDB-PUB-180329-6	ZDB-EXP-180831-3	ZFA:0009141-BFO:0000050-ZFA:0000029-PATO:0001997-0-0-0	ZP:0100613
ZDB-FISH-150901-3303	c264Tg; gl25Tg	ZDB-STAGE-010723-35	Larval:Day 4	ZDB-STAGE-010723-35	Larval:Day 4	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0000029	hindbrain	PATO:0001997	decreased amount	abnormal							ZDB-PUB-180329-6	ZDB-EXP-180831-3	ZFA:0009327-BFO:0000050-ZFA:0000029-PATO:0001997-0-0-0	ZP:0100614
ZDB-FISH-150901-3405	TL + MO2-dctn1a	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009310	retinal ganglion cell	BFO:0000050	part_of	ZFA:0000024	retinal ganglion cell layer	PATO:0000470	increased amount	abnormal							ZDB-PUB-080924-4	ZDB-EXP-090608-4	ZFA:0009310-BFO:0000050-ZFA:0000024-PATO:0000470-0-0-0	ZP:0008617
ZDB-FISH-150901-350	zuw<sup>rk15/rk15</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009071	Purkinje cell	BFO:0000050	part_of	ZFA:0000100	cerebellum	PATO:0001997	decreased amount	abnormal							ZDB-PUB-090422-9	ZDB-EXP-041102-1	ZFA:0009071-BFO:0000050-ZFA:0000100-PATO:0001997-0-0-0	ZP:0015623
ZDB-FISH-150901-3654	y1Tg	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0001079	blood vasculature	BFO:0000050	part_of	ZFA:0000112	gut	PATO:0002286	decreased branchiness	abnormal							ZDB-PUB-160604-3	ZDB-EXP-161123-8	ZFA:0001079-BFO:0000050-ZFA:0000112-PATO:0002286-0-0-0	ZP:0021987
ZDB-FISH-150901-3654	y1Tg	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0001285	intersegmental vessel	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0002009	branchiness	abnormal							ZDB-PUB-170809-8	ZDB-EXP-171116-8	ZFA:0001285-BFO:0000050-ZFA:0001115-PATO:0002009-0-0-0	ZP:0101345
ZDB-FISH-150901-3659	y1Tg + MO2-vap	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0000114	heart	PATO:0001997	decreased amount	abnormal							ZDB-PUB-120419-1	ZDB-EXP-120605-8	ZFA:0009256-BFO:0000050-ZFA:0000114-PATO:0001997-0-0-0	ZP:0007049
ZDB-FISH-150901-3764	WT + MO3-ctbp2a	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000470	increased amount	abnormal							ZDB-PUB-110110-12	ZDB-EXP-110620-1	ZFA:0009091-BFO:0000050-ZFA:0001114-PATO:0000470-0-0-0	ZP:0001370
ZDB-FISH-150901-3786	WT + MO2-scap	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	abnormal							ZDB-PUB-160827-7	ZDB-EXP-070511-5	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-150901-3786	WT + MO2-scap	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0002114	fatty	abnormal							ZDB-PUB-160827-7	ZDB-EXP-170720-2	ZFA:0009000-BFO:0000050-ZFA:0000123-PATO:0002114-0-0-0	ZP:0100962
ZDB-FISH-150901-381	erbb3b<sup>t21411/t21411</sup>(AB)	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009327	neutrophil	BFO:0000050	part_of	ZFA:0001269	regenerating fin	PATO:0000467	present	normal							ZDB-PUB-100706-1	ZDB-EXP-041102-1	ZFA:0009327-BFO:0000050-ZFA:0001269-PATO:0000467-0-0-0	ZP:0013452
ZDB-FISH-150901-3815	WT + MO5-tbx2a	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0000092	axis	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0000406	curved	abnormal							ZDB-PUB-131119-6	ZDB-EXP-140127-3	ZFA:0000092-BFO:0000050-ZFA:0001094-PATO:0000406-0-0-0	ZP:0010632
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-12	Gastrula:Bud	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001377	polyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001377-0-0-0	ZP:0003780
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-12	Gastrula:Bud	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001382	tetraploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001382-0-0-0	ZP:0003781
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-12	Gastrula:Bud	ZDB-STAGE-010723-12	Gastrula:Bud	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001392	endopolyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001392-0-0-0	ZP:0003782
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-2	Gastrula:Shield	ZDB-STAGE-010723-2	Gastrula:Shield	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001382	tetraploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001382-0-0-0	ZP:0003781
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-2	Gastrula:Shield	ZDB-STAGE-010723-2	Gastrula:Shield	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001392	endopolyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001392-0-0-0	ZP:0003782
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-23	Segmentation:1-4 somites	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001377	polyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001377-0-0-0	ZP:0003780
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-23	Segmentation:1-4 somites	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001382	tetraploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001382-0-0-0	ZP:0003781
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-23	Segmentation:1-4 somites	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001392	endopolyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001392-0-0-0	ZP:0003782
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001377	polyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001377-0-0-0	ZP:0003780
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001382	tetraploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001382-0-0-0	ZP:0003781
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZDB-STAGE-010723-5	Segmentation:5-9 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001392	endopolyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001392-0-0-0	ZP:0003782
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001377	polyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001377-0-0-0	ZP:0003780
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001382	tetraploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001382-0-0-0	ZP:0003781
ZDB-FISH-150901-3821	WT + MO4-fbxo5	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZDB-STAGE-020626-1	Segmentation:10-13 somites	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001094	whole organism	PATO:0001392	endopolyploid	abnormal							ZDB-PUB-121102-7	ZDB-EXP-140310-4	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0001392-0-0-0	ZP:0003782
ZDB-FISH-150901-3959	npas4l<sup>Df(Chr13:lycat)m39/m39</sup>	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZDB-STAGE-010723-8	Larval:Protruding-mouth	ZFA:0009256	nucleate erythrocyte	BFO:0000050	part_of	ZFA:0000007	blood	PATO:0000462	absent	abnormal							ZDB-PUB-060825-6	ZDB-EXP-041102-1	ZFA:0009256-BFO:0000050-ZFA:0000007-PATO:0000462-0-0-0	ZP:0004524
ZDB-FISH-150901-4028	drs<sup>rk14/rk14</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009071	Purkinje cell	BFO:0000050	part_of	ZFA:0000100	cerebellum	PATO:0001997	decreased amount	abnormal							ZDB-PUB-090422-9	ZDB-EXP-041102-1	ZFA:0009071-BFO:0000050-ZFA:0000100-PATO:0001997-0-0-0	ZP:0015623
ZDB-FISH-150901-4205	cz2Tg; nz50Tg	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001078	thymus	PATO:0001997	decreased amount	abnormal							ZDB-PUB-120207-11	ZDB-EXP-131213-11	ZFA:0009000-BFO:0000050-ZFA:0001078-PATO:0001997-0-0-0	ZP:0014407
ZDB-FISH-150901-4205	cz2Tg; nz50Tg	ZDB-STAGE-010723-37	Larval:Day 6	ZDB-STAGE-010723-37	Larval:Day 6	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001078	thymus	PATO:0001997	decreased amount	abnormal							ZDB-PUB-120207-11	ZDB-EXP-131213-11	ZFA:0009000-BFO:0000050-ZFA:0001078-PATO:0001997-0-0-0	ZP:0014407
ZDB-FISH-150901-4205	cz2Tg; nz50Tg	ZDB-STAGE-010723-47	Larval:Days 7-13	ZDB-STAGE-010723-47	Larval:Days 7-13	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001078	thymus	PATO:0001997	decreased amount	abnormal							ZDB-PUB-120207-11	ZDB-EXP-131213-11	ZFA:0009000-BFO:0000050-ZFA:0001078-PATO:0001997-0-0-0	ZP:0014407
ZDB-FISH-150901-4211	nsfb<sup>au18/au18</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009091	melanocyte	BFO:0000050	part_of	ZFA:0000107	eye	PATO:0000462	absent	abnormal							ZDB-PUB-121130-16	ZDB-EXP-041102-1	ZFA:0009091-BFO:0000050-ZFA:0000107-PATO:0000462-0-0-0	ZP:0016792
ZDB-FISH-150901-4256	irf8<sup>st95/st95</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000462	absent	abnormal							ZDB-PUB-181109-2	ZDB-EXP-041102-1	ZFA:0009141-BFO:0000050-ZFA:0001115-PATO:0000462-0-0-0	ZP:0105953
ZDB-FISH-150901-4256	irf8<sup>st95/st95</sup>	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009141	macrophage	BFO:0000050	part_of	ZFA:0001115	trunk	PATO:0000462	absent	abnormal							ZDB-PUB-181109-2	ZDB-EXP-190808-1	ZFA:0009141-BFO:0000050-ZFA:0001115-PATO:0000462-0-0-0	ZP:0105953
ZDB-FISH-150901-4275	AB + MO1-stk36 + MO4-tp53	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZDB-STAGE-010723-10	Pharyngula:Prim-5	ZFA:0001086	muscle pioneer	BFO:0000050	part_of	ZFA:0000155	somite	PATO:0000462	absent	abnormal							ZDB-PUB-090324-16	ZDB-EXP-100517-1	ZFA:0001086-BFO:0000050-ZFA:0000155-PATO:0000462-0-0-0	ZP:0003036
ZDB-FISH-150901-4687	WT + MO2-cdipt	ZDB-STAGE-010723-47	Larval:Days 7-13	ZDB-STAGE-010723-47	Larval:Days 7-13	ZFA:0009154	eye photoreceptor cell	BFO:0000050	part_of	ZFA:0000143	retinal photoreceptor layer	PATO:0000937	disorganized	abnormal							ZDB-PUB-110706-10	ZDB-EXP-120919-2	ZFA:0009154-BFO:0000050-ZFA:0000143-PATO:0000937-0-0-0	ZP:0006265
ZDB-FISH-150901-4687	WT + MO2-cdipt	ZDB-STAGE-010723-47	Larval:Days 7-13	ZDB-STAGE-010723-47	Larval:Days 7-13	ZFA:0009154	eye photoreceptor cell	BFO:0000050	part_of	ZFA:0000143	retinal photoreceptor layer	PATO:0001501	immature	abnormal							ZDB-PUB-110706-10	ZDB-EXP-120919-2	ZFA:0009154-BFO:0000050-ZFA:0000143-PATO:0001501-0-0-0	ZP:0006266
ZDB-FISH-150901-4889	ppp1r12a<sup>sq181/sq181</sup>(AB)	ZDB-STAGE-010723-13	Pharyngula:Prim-25	ZDB-STAGE-010723-13	Pharyngula:Prim-25	ZFA:0009111	hepatocyte	BFO:0000050	part_of	ZFA:0000123	liver	PATO:0000638	apoptotic	abnormal							ZDB-PUB-080915-1	ZDB-EXP-041102-1	ZFA:0009111-BFO:0000050-ZFA:0000123-PATO:0000638-0-0-0	ZP:0007066
ZDB-FISH-150901-491	brca2<sup>zm00057434Tg/zm00057434Tg</sup>	ZDB-STAGE-010723-39	Adult	ZDB-STAGE-010723-39	Adult	ZFA:0009007	spermatogonium	BFO:0000050	part_of	ZFA:0000598	testis	PATO:0000467	present	normal							ZDB-PUB-110422-1	ZDB-EXP-041102-1	ZFA:0009007-BFO:0000050-ZFA:0000598-PATO:0000467-0-0-0	ZP:0016022
ZDB-FISH-150901-4943	nt11Tg + MO3-stat3	ZDB-STAGE-010723-47	Larval:Days 7-13	ZDB-STAGE-010723-47	Larval:Days 7-13	ZFA:0009262	retinal cone cell	BFO:0000050	part_of	ZFA:0000143	retinal photoreceptor layer	PATO:0001997	decreased amount	abnormal							ZDB-PUB-130118-6	ZDB-EXP-130218-1	ZFA:0009262-BFO:0000050-ZFA:0000143-PATO:0001997-0-0-0	ZP:0009993
ZDB-FISH-150901-4955	ptch1<sup>tj222/tj222</sup>(AB)	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000024	retinal ganglion cell layer	PATO:0000470	increased amount	abnormal							ZDB-PUB-091023-59	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000024-PATO:0000470-0-0-0	ZP:0009645
ZDB-FISH-150901-4955	ptch1<sup>tj222/tj222</sup>(AB)	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0000152	retina	PATO:0000470	increased amount	abnormal							ZDB-PUB-091023-59	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0000152-PATO:0000470-0-0-0	ZP:0009648
ZDB-FISH-150901-4955	ptch1<sup>tj222/tj222</sup>(AB)	ZDB-STAGE-010723-36	Larval:Day 5	ZDB-STAGE-010723-36	Larval:Day 5	ZFA:0009000	cell	BFO:0000050	part_of	ZFA:0001464	retinal outer nuclear layer	PATO:0000470	increased amount	abnormal							ZDB-PUB-091023-59	ZDB-EXP-041102-1	ZFA:0009000-BFO:0000050-ZFA:0001464-PATO:0000470-0-0-0	ZP:0009657
ZDB-FISH-150901-4998	csf1ra<sup>tp71c/tp71c</sup>	ZDB-STAGE-010723-9	Hatching:Long-pec	ZDB-STAGE-010723-9	Hatching:Long-pec	ZFA:0009198	xanthophore	BFO:0000050	part_of	ZFA:0001114	head	PATO:0000330	irregular spatial pattern	abnormal							ZDB-PUB-970210-32	ZDB-EXP-041102-1	ZFA:0009198-BFO:0000050-ZFA:0001114-PATO:0000330-0-0-0	ZP:0011372
