defined_class	entity	entitytowards	quality
http://purl.obolibrary.org/obo/ZP_0021494	http://purl.obolibrary.org/obo/ZFA_0001609	http://purl.obolibrary.org/obo/ZFA_0001194	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017816	http://purl.obolibrary.org/obo/ZFA_0001460	http://purl.obolibrary.org/obo/ZFA_0001516	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011316	http://purl.obolibrary.org/obo/ZFA_0001306	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012402	http://purl.obolibrary.org/obo/ZFA_0005003	http://purl.obolibrary.org/obo/ZFA_0009036	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007284	http://purl.obolibrary.org/obo/ZFA_0005003	http://purl.obolibrary.org/obo/ZFA_0009181	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008761	http://purl.obolibrary.org/obo/ZFA_0000056	http://purl.obolibrary.org/obo/ZFA_0009094	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016809	http://purl.obolibrary.org/obo/ZFA_0001359	http://purl.obolibrary.org/obo/ZFA_0009127	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0014288	http://purl.obolibrary.org/obo/ZFA_0001117	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008161	http://purl.obolibrary.org/obo/ZFA_0001117	http://purl.obolibrary.org/obo/ZFA_0000041	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0001146	http://purl.obolibrary.org/obo/ZFA_0001117	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016119	http://purl.obolibrary.org/obo/ZFA_0000317	http://purl.obolibrary.org/obo/ZFA_0001066	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021284	http://purl.obolibrary.org/obo/ZFA_0000706	http://purl.obolibrary.org/obo/ZFA_0005775	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007386	http://purl.obolibrary.org/obo/ZFA_0000175	http://purl.obolibrary.org/obo/ZFA_0009073	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0003448	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/ZFA_0009367	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012273	http://purl.obolibrary.org/obo/ZFA_0000944	http://purl.obolibrary.org/obo/ZFA_0000243	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0002148	http://purl.obolibrary.org/obo/ZFA_0000944	http://purl.obolibrary.org/obo/ZFA_0000940	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012739	http://purl.obolibrary.org/obo/ZFA_0000558	http://purl.obolibrary.org/obo/ZFA_0009366	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005748	http://purl.obolibrary.org/obo/ZFA_0001370	http://purl.obolibrary.org/obo/ZFA_0009102	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011511	http://purl.obolibrary.org/obo/ZFA_0000059	http://purl.obolibrary.org/obo/ZFA_0009075	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007362	http://purl.obolibrary.org/obo/ZFA_0000418	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0019697	http://purl.obolibrary.org/obo/ZFA_0005754	http://purl.obolibrary.org/obo/ZFA_0009102	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017890	http://purl.obolibrary.org/obo/ZFA_0000151	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0014444	http://purl.obolibrary.org/obo/ZFA_0001269	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0014786	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009280	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012562	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009221	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005359	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009255	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012414	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009222	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011875	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0003337	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009154	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005994	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009262	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011707	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0014759	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009275	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017884	http://purl.obolibrary.org/obo/ZFA_0000152	http://purl.obolibrary.org/obo/ZFA_0009307	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012373	http://purl.obolibrary.org/obo/ZFA_0000024	http://purl.obolibrary.org/obo/ZFA_0009310	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007360	http://purl.obolibrary.org/obo/ZFA_0000119	http://purl.obolibrary.org/obo/ZFA_0009255	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021892	http://purl.obolibrary.org/obo/ZFA_0000119	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015422	http://purl.obolibrary.org/obo/ZFA_0000119	http://purl.obolibrary.org/obo/ZFA_0009168	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006444	http://purl.obolibrary.org/obo/ZFA_0000046	http://purl.obolibrary.org/obo/ZFA_0009275	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016810	http://purl.obolibrary.org/obo/ZFA_0001464	http://purl.obolibrary.org/obo/ZFA_0009223	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004788	http://purl.obolibrary.org/obo/ZFA_0001464	http://purl.obolibrary.org/obo/ZFA_0009127	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016811	http://purl.obolibrary.org/obo/ZFA_0001464	http://purl.obolibrary.org/obo/ZFA_0009224	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018071	http://purl.obolibrary.org/obo/ZFA_0001464	http://purl.obolibrary.org/obo/ZFA_0009275	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0023172	http://purl.obolibrary.org/obo/ZFA_0000143	http://purl.obolibrary.org/obo/ZFA_0009154	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0019708	http://purl.obolibrary.org/obo/ZFA_0000143	http://purl.obolibrary.org/obo/ZFA_0009262	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006264	http://purl.obolibrary.org/obo/ZFA_0000143	http://purl.obolibrary.org/obo/ZFA_0009275	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012464	http://purl.obolibrary.org/obo/ZFA_0000069	http://purl.obolibrary.org/obo/ZFA_0005730	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012465	http://purl.obolibrary.org/obo/ZFA_0000949	http://purl.obolibrary.org/obo/ZFA_0005730	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004579	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/ZFA_0009117	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0004578	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/ZFA_0001086	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005603	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/ZFA_0009116	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007580	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009067	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015125	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0005233	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011304	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0005240	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015549	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0005177	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0020038	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009290	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006939	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021149	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0009848	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009076	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011832	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009244	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011429	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009292	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0015713	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0009053	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011303	http://purl.obolibrary.org/obo/ZFA_0000075	http://purl.obolibrary.org/obo/ZFA_0000778	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0000855	http://purl.obolibrary.org/obo/ZFA_0000588	http://purl.obolibrary.org/obo/ZFA_0009011	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008089	http://purl.obolibrary.org/obo/ZFA_0001576	http://purl.obolibrary.org/obo/ZFA_0009214	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008204	http://purl.obolibrary.org/obo/ZFA_0000598	http://purl.obolibrary.org/obo/ZFA_0009005	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012223	http://purl.obolibrary.org/obo/ZFA_0005110	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012497	http://purl.obolibrary.org/obo/ZFA_0005779	http://purl.obolibrary.org/obo/ZFA_0009034	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012495	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/ZFA_0009046	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0009736	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/ZFA_0009250	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008996	http://purl.obolibrary.org/obo/ZFA_0001078	http://purl.obolibrary.org/obo/ZFA_0009350	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018105	http://purl.obolibrary.org/obo/ZFA_0000295	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0002622	http://purl.obolibrary.org/obo/ZFA_0000295	http://purl.obolibrary.org/obo/ZFA_0009053	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0010428	http://purl.obolibrary.org/obo/ZFA_0000450	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0002364	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0026622	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0000806	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0009249	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0002363	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011695	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005352	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0001056	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0003579	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0000805	http://purl.obolibrary.org/obo/ZFA_0001115	http://purl.obolibrary.org/obo/ZFA_0005245	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021798	http://purl.obolibrary.org/obo/ZFA_0000700	http://purl.obolibrary.org/obo/ZFA_0000530	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018107	http://purl.obolibrary.org/obo/ZFA_0007067	http://purl.obolibrary.org/obo/ZFA_0009052	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007276	http://purl.obolibrary.org/obo/ZFA_0000604	http://purl.obolibrary.org/obo/ZFA_0009181	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0013973	http://purl.obolibrary.org/obo/ZFA_0001069	http://purl.obolibrary.org/obo/ZFA_0000089	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0003309	http://purl.obolibrary.org/obo/ZFA_0005222	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0006681	http://purl.obolibrary.org/obo/ZFA_0000458	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0019597	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/ZFA_0009354	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011344	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016152	http://purl.obolibrary.org/obo/ZFA_0005028	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008904	http://purl.obolibrary.org/obo/ZFA_0001189	http://purl.obolibrary.org/obo/ZFA_0001364	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0008903	http://purl.obolibrary.org/obo/ZFA_0001189	http://purl.obolibrary.org/obo/ZFA_0001336	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0005355	http://purl.obolibrary.org/obo/ZFA_0001559	http://purl.obolibrary.org/obo/ZFA_0001189	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0012735	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0020100	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0021018	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000023	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017494	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0007345	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016855	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011368	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0019475	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009165	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0017860	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0010479	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009256	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0003291	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001106	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0018180	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000155	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0025405	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0000076	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0022829	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0001072	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0025680	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0005245	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0011370	http://purl.obolibrary.org/obo/ZFA_0001094	http://purl.obolibrary.org/obo/ZFA_0009198	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0016269	http://purl.obolibrary.org/obo/ZFA_0005224	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0002001
http://purl.obolibrary.org/obo/ZP_0013111	http://purl.obolibrary.org/obo/ZFA_0000001	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013427	http://purl.obolibrary.org/obo/ZFA_0001282	http://purl.obolibrary.org/obo/ZFA_0009216	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013426	http://purl.obolibrary.org/obo/ZFA_0001282	http://purl.obolibrary.org/obo/ZFA_0009204	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013425	http://purl.obolibrary.org/obo/ZFA_0001282	http://purl.obolibrary.org/obo/ZFA_0009155	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013428	http://purl.obolibrary.org/obo/ZFA_0001282	http://purl.obolibrary.org/obo/ZFA_0009218	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013558	http://purl.obolibrary.org/obo/ZFA_0000471	http://purl.obolibrary.org/obo/ZFA_0001614	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013559	http://purl.obolibrary.org/obo/ZFA_0000471	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013412	http://purl.obolibrary.org/obo/ZFA_0000094	http://purl.obolibrary.org/obo/ZFA_0009323	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0018194	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009075	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0025615	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009290	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0014663	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009077	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0018195	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0018193	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0009019	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0023566	http://purl.obolibrary.org/obo/ZFA_0000009	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0027001	http://purl.obolibrary.org/obo/ZFA_0005062	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013248	http://purl.obolibrary.org/obo/ZFA_0001267	http://purl.obolibrary.org/obo/ZFA_0009036	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0016369	http://purl.obolibrary.org/obo/ZFA_0000101	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0025677	http://purl.obolibrary.org/obo/ZFA_0005221	http://purl.obolibrary.org/obo/ZFA_0009091	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0017088	http://purl.obolibrary.org/obo/ZFA_0000200	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0015800	http://purl.obolibrary.org/obo/ZFA_0001260	http://purl.obolibrary.org/obo/ZFA_0009101	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013221	http://purl.obolibrary.org/obo/ZFA_0000017	http://purl.obolibrary.org/obo/ZFA_0009096	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013769	http://purl.obolibrary.org/obo/ZFA_0001155	http://purl.obolibrary.org/obo/ZFA_0005775	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0014572	http://purl.obolibrary.org/obo/ZFA_0000204	http://purl.obolibrary.org/obo/ZFA_0009115	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0023866	http://purl.obolibrary.org/obo/ZFA_0000107	http://purl.obolibrary.org/obo/ZFA_0009199	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013155	http://purl.obolibrary.org/obo/ZFA_0000108	http://purl.obolibrary.org/obo/ZFA_0001463	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013548	http://purl.obolibrary.org/obo/ZFA_0000109	http://purl.obolibrary.org/obo/ZFA_0009290	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013645	http://purl.obolibrary.org/obo/ZFA_0000669	http://purl.obolibrary.org/obo/ZFA_0009349	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0015065	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0015064	http://purl.obolibrary.org/obo/ZFA_0000360	http://purl.obolibrary.org/obo/ZFA_0001320	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0026101	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/ZFA_0009149	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0013415	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/ZFA_0009076	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/ZP_0024316	http://purl.obolibrary.org/obo/ZFA_0000032	http://purl.obolibrary.org/obo/ZFA_0009301	http://purl.obolibrary.org/obo/PATO_0001555
