defined_class	entity	entityitspartof	quality
http://purl.obolibrary.org/obo/ZP_0027112	http://purl.obolibrary.org/obo/ZFA_0009090	http://purl.obolibrary.org/obo/ZFA_0001114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0027146	http://purl.obolibrary.org/obo/GO_0005776	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0014183	http://purl.obolibrary.org/obo/ZFA_0009316	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0014231	http://purl.obolibrary.org/obo/ZFA_0009082	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020359	http://purl.obolibrary.org/obo/GO_0042587	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026906	http://purl.obolibrary.org/obo/MPATH_218	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023968	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0015437	http://purl.obolibrary.org/obo/ZFA_0009234	http://purl.obolibrary.org/obo/ZFA_0000028	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0027010	http://purl.obolibrary.org/obo/CHEBI_26523	http://purl.obolibrary.org/obo/ZFA_0000114	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023000	http://purl.obolibrary.org/obo/ZFA_0005314	http://purl.obolibrary.org/obo/ZFA_0005811	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020819	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/ZFA_0005023	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019472	http://purl.obolibrary.org/obo/BSPO_0000072	http://purl.obolibrary.org/obo/ZFA_0005023	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019556	http://purl.obolibrary.org/obo/ZFA_0005249	http://purl.obolibrary.org/obo/ZFA_0005023	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024957	http://purl.obolibrary.org/obo/GO_0005776	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026295	http://purl.obolibrary.org/obo/GO_0000785	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024831	http://purl.obolibrary.org/obo/GO_0071781	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024829	http://purl.obolibrary.org/obo/CHEBI_28087	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0003195	http://purl.obolibrary.org/obo/GO_0005811	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0017672	http://purl.obolibrary.org/obo/GO_1990742	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025198	http://purl.obolibrary.org/obo/GO_0005730	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026296	http://purl.obolibrary.org/obo/GO_0005634	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0006251	http://purl.obolibrary.org/obo/GO_0005791	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023083	http://purl.obolibrary.org/obo/GO_0005773	http://purl.obolibrary.org/obo/ZFA_0009111	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0021704	http://purl.obolibrary.org/obo/GO_0044754	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023472	http://purl.obolibrary.org/obo/BSPO_0000128	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0011058	http://purl.obolibrary.org/obo/ZFA_0000938	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0010060	http://purl.obolibrary.org/obo/ZFA_0009051	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024437	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026165	http://purl.obolibrary.org/obo/ZFA_0009077	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0000285	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023956	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0004846	http://purl.obolibrary.org/obo/ZFA_0009292	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0022368	http://purl.obolibrary.org/obo/ZFA_0001083	http://purl.obolibrary.org/obo/ZFA_0000029	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0001583	http://purl.obolibrary.org/obo/GO_0005921	http://purl.obolibrary.org/obo/ZFA_0009315	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0022843	http://purl.obolibrary.org/obo/GO_0045202	http://purl.obolibrary.org/obo/ZFA_0009315	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0014356	http://purl.obolibrary.org/obo/GO_0032059	http://purl.obolibrary.org/obo/ZFA_0000117	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0018064	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0000118	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023572	http://purl.obolibrary.org/obo/BSPO_0000071	http://purl.obolibrary.org/obo/ZFA_0000032	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026991	http://purl.obolibrary.org/obo/BSPO_0000069	http://purl.obolibrary.org/obo/ZFA_0000032	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0015948	http://purl.obolibrary.org/obo/GO_0043195	http://purl.obolibrary.org/obo/ZFA_0000032	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0021690	http://purl.obolibrary.org/obo/ZFA_0009386	http://purl.obolibrary.org/obo/ZFA_0005272	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020309	http://purl.obolibrary.org/obo/ZFA_0009046	http://purl.obolibrary.org/obo/ZFA_0000368	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0022167	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/ZFA_0000368	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0015974	http://purl.obolibrary.org/obo/MPATH_359	http://purl.obolibrary.org/obo/ZFA_0000368	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025885	http://purl.obolibrary.org/obo/MPATH_218	http://purl.obolibrary.org/obo/ZFA_0000368	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025886	http://purl.obolibrary.org/obo/MPATH_445	http://purl.obolibrary.org/obo/ZFA_0000368	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020832	http://purl.obolibrary.org/obo/ZFA_0009084	http://purl.obolibrary.org/obo/ZFA_0005860	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0006023	http://purl.obolibrary.org/obo/ZFA_0005237	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0017958	http://purl.obolibrary.org/obo/ZFA_0005830	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019558	http://purl.obolibrary.org/obo/ZFA_0009354	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019559	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020820	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020824	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020825	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/ZFA_0000033	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024658	http://purl.obolibrary.org/obo/ZFA_0009248	http://purl.obolibrary.org/obo/ZFA_0000219	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0018528	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/ZFA_0005081	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026575	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0001345	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0016301	http://purl.obolibrary.org/obo/ZFA_0009011	http://purl.obolibrary.org/obo/ZFA_0001345	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026066	http://purl.obolibrary.org/obo/MPATH_376	http://purl.obolibrary.org/obo/ZFA_0001345	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0004876	http://purl.obolibrary.org/obo/ZFA_0005604	http://purl.obolibrary.org/obo/ZFA_0001061	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0005579	http://purl.obolibrary.org/obo/ZFA_0009036	http://purl.obolibrary.org/obo/ZFA_0001061	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020208	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/ZFA_0001061	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026113	http://purl.obolibrary.org/obo/ZFA_0005559	http://purl.obolibrary.org/obo/ZFA_0001061	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020209	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/ZFA_0001057	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020204	http://purl.obolibrary.org/obo/ZFA_0005559	http://purl.obolibrary.org/obo/ZFA_0001057	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0011754	http://purl.obolibrary.org/obo/ZFA_0005604	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0006931	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0021404	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0014004	http://purl.obolibrary.org/obo/GO_0030175	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0003166	http://purl.obolibrary.org/obo/GO_0005634	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020200	http://purl.obolibrary.org/obo/ZFA_0005559	http://purl.obolibrary.org/obo/ZFA_0001285	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0000370	http://purl.obolibrary.org/obo/ZFA_0009034	http://purl.obolibrary.org/obo/ZFA_0001076	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0018416	http://purl.obolibrary.org/obo/ZFA_0009048	http://purl.obolibrary.org/obo/ZFA_0001076	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0006310	http://purl.obolibrary.org/obo/GO_0005776	http://purl.obolibrary.org/obo/ZFA_0009399	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0006321	http://purl.obolibrary.org/obo/GO_0031982	http://purl.obolibrary.org/obo/ZFA_0009399	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0002789	http://purl.obolibrary.org/obo/GO_0044754	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0015993	http://purl.obolibrary.org/obo/GO_0005776	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0007644	http://purl.obolibrary.org/obo/ZFA_0009034	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0021499	http://purl.obolibrary.org/obo/GO_0071437	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024882	http://purl.obolibrary.org/obo/CHEBI_18059	http://purl.obolibrary.org/obo/ZFA_0005124	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023951	http://purl.obolibrary.org/obo/ZFA_0005603	http://purl.obolibrary.org/obo/ZFA_0005840	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020312	http://purl.obolibrary.org/obo/ZFA_0009046	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0027024	http://purl.obolibrary.org/obo/MPATH_268	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0011264	http://purl.obolibrary.org/obo/ZFA_0001643	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024838	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0018417	http://purl.obolibrary.org/obo/ZFA_0009094	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0006282	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0003852	http://purl.obolibrary.org/obo/GO_0005811	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023834	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0017457	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024977	http://purl.obolibrary.org/obo/BSPO_0000077	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024620	http://purl.obolibrary.org/obo/CHEBI_26666	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0021400	http://purl.obolibrary.org/obo/ZFA_0005274	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024902	http://purl.obolibrary.org/obo/ZFA_0005249	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0009116	http://purl.obolibrary.org/obo/GO_0031982	http://purl.obolibrary.org/obo/ZFA_0001338	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0027424	http://purl.obolibrary.org/obo/CHEBI_52630	http://purl.obolibrary.org/obo/ZFA_0000529	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025244	http://purl.obolibrary.org/obo/ZFA_0005237	http://purl.obolibrary.org/obo/ZFA_0000529	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0016724	http://purl.obolibrary.org/obo/ZFA_0009325	http://purl.obolibrary.org/obo/ZFA_0000529	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0022169	http://purl.obolibrary.org/obo/ZFA_0009048	http://purl.obolibrary.org/obo/ZFA_0000529	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025759	http://purl.obolibrary.org/obo/ZFA_0009251	http://purl.obolibrary.org/obo/ZFA_0000529	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0016721	http://purl.obolibrary.org/obo/ZFA_0009324	http://purl.obolibrary.org/obo/ZFA_0000529	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019461	http://purl.obolibrary.org/obo/GO_0097544	http://purl.obolibrary.org/obo/ZFA_0000166	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026940	http://purl.obolibrary.org/obo/GO_0030990	http://purl.obolibrary.org/obo/ZFA_0000166	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023217	http://purl.obolibrary.org/obo/ZFA_0005604	http://purl.obolibrary.org/obo/ZFA_0001054	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0017565	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/ZFA_0001054	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019288	http://purl.obolibrary.org/obo/ZFA_0009147	http://purl.obolibrary.org/obo/ZFA_0001469	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023812	http://purl.obolibrary.org/obo/ZFA_0005147	http://purl.obolibrary.org/obo/ZFA_0000383	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023928	http://purl.obolibrary.org/obo/ZFA_0009073	http://purl.obolibrary.org/obo/ZFA_0000536	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025036	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/ZFA_0000536	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020727	http://purl.obolibrary.org/obo/ZFA_0009034	http://purl.obolibrary.org/obo/ZFA_0001326	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0000423	http://purl.obolibrary.org/obo/GO_0005634	http://purl.obolibrary.org/obo/ZFA_0000035	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0022484	http://purl.obolibrary.org/obo/CHEBI_26519	http://purl.obolibrary.org/obo/ZFA_0000035	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0007630	http://purl.obolibrary.org/obo/GO_0031143	http://purl.obolibrary.org/obo/ZFA_0009309	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0005182	http://purl.obolibrary.org/obo/ZFA_0005164	http://purl.obolibrary.org/obo/ZFA_0000036	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0021703	http://purl.obolibrary.org/obo/GO_0005776	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024355	http://purl.obolibrary.org/obo/ZFA_0009000	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026945	http://purl.obolibrary.org/obo/MPATH_354	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0027323	http://purl.obolibrary.org/obo/ZFA_0009397	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024887	http://purl.obolibrary.org/obo/CHEBI_16113	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023929	http://purl.obolibrary.org/obo/CHEBI_17002	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025301	http://purl.obolibrary.org/obo/CHEBI_17650	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0026346	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0016722	http://purl.obolibrary.org/obo/ZFA_0009325	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020356	http://purl.obolibrary.org/obo/GO_0042587	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024359	http://purl.obolibrary.org/obo/ZFA_0009048	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0027321	http://purl.obolibrary.org/obo/MPATH_353	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0025299	http://purl.obolibrary.org/obo/MPATH_357	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0018604	http://purl.obolibrary.org/obo/CHEBI_18059	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0003844	http://purl.obolibrary.org/obo/GO_0005811	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0020393	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0022479	http://purl.obolibrary.org/obo/CHEBI_29035	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0018334	http://purl.obolibrary.org/obo/ZFA_0009327	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0016375	http://purl.obolibrary.org/obo/GO_0005730	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024996	http://purl.obolibrary.org/obo/CHEBI_26523	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024951	http://purl.obolibrary.org/obo/CHEBI_29678	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019388	http://purl.obolibrary.org/obo/CHEBI_17855	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0017812	http://purl.obolibrary.org/obo/ZFA_0005249	http://purl.obolibrary.org/obo/ZFA_0000123	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0027039	http://purl.obolibrary.org/obo/ZFA_0005873	http://purl.obolibrary.org/obo/ZFA_0000539	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0017100	http://purl.obolibrary.org/obo/ZFA_0009065	http://purl.obolibrary.org/obo/ZFA_0000385	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0018725	http://purl.obolibrary.org/obo/CHEBI_18059	http://purl.obolibrary.org/obo/ZFA_0009141	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0019575	http://purl.obolibrary.org/obo/CHEBI_34133	http://purl.obolibrary.org/obo/ZFA_0000242	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0024644	http://purl.obolibrary.org/obo/ZFA_0000008	http://purl.obolibrary.org/obo/ZFA_0000242	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/ZP_0023996	http://purl.obolibrary.org/obo/ZFA_0009014	http://purl.obolibrary.org/obo/ZFA_0000242	http://purl.obolibrary.org/obo/PATO_0000470
