affected_entity_1_super	affected_entity_2_super	defined_class	pato_id
ZFA:0005064	ZFA:0001375	ZP:0020554	PATO:0000133
ZFA:0009256	ZFA:0000114	ZP:0020558	PATO:0002270
ZFA:0000099	ZFA:0005020	ZP:0020586	PATO:0002000
ZFA:0001052	ZFA:0009036	ZP:0020589	PATO:0002002
ZFA:0000142	ZFA:0000200	ZP:0020591	PATO:0002000
ZFA:0000099	ZFA:0005020	ZP:0020594	PATO:0001999
ZFA:0000099	ZFA:0001315	ZP:0020595	PATO:0002002
ZFA:0000107	ZFA:0009199	ZP:0020615	PATO:0002000
ZFA:0000737	ZFA:0001514	ZP:0020787	PATO:0002002
ZFA:0001094	ZFA:0000114	ZP:0020841	PATO:0002000
ZFA:0001094	ZFA:0001114	ZP:0020842	PATO:0002000
ZFA:0001384	ZFA:0001385	ZP:0020859	PATO:0002000
ZFA:0001094	ZFA:0001184	ZP:0020861	PATO:0002000
ZFA:0000673	ZFA:0001054	ZP:0020868	PATO:0001453
ZFA:0000035	ZFA:0000035	ZP:0020886	PATO:0000642
ZFA:0001094	ZFA:0001072	ZP:0020920	PATO:0002001
ZFA:0001227	ZFA:0001501	ZP:0020923	PATO:0002001
ZFA:0001094	ZFA:0000431	ZP:0020931	PATO:0001999
ZFA:0001094	ZFA:0001072	ZP:0020934	PATO:0002002
ZFA:0001094	ZFA:0001617	ZP:0020935	PATO:0001999
ZFA:0009198	ZFA:0001463	ZP:0020944	PATO:0002168
ZFA:0009199	ZFA:0001463	ZP:0020946	PATO:0002168
ZFA:0001320	ZFA:0001319	ZP:0020948	PATO:0001505
ZFA:0009115	ZFA:0000473	ZP:0020962	PATO:0001453
ZFA:0009116	ZFA:0000473	ZP:0020965	PATO:0001453
ZFA:0009117	ZFA:0000473	ZP:0020971	PATO:0001453
ZFA:0009065	ZFA:0005064	ZP:0020986	PATO:0002271
ZFA:0001094	ZFA:0009150	ZP:0021011	PATO:0002002
ZFA:0009026	ZFA:0005057	ZP:0021032	PATO:0002269
ZFA:0001094	ZFA:0005052	ZP:0021044	PATO:0002000
ZFA:0001094	ZFA:0005020	ZP:0021045	PATO:0002000
ZFA:0001094	ZFA:0005021	ZP:0021049	PATO:0002000
ZFA:0001094	ZFA:0005079	ZP:0021050	PATO:0002000
ZFA:0001094	ZFA:0005295	ZP:0021052	PATO:0002000
ZFA:0001094	ZFA:0001285	ZP:0021053	PATO:0002000
ZFA:0001094	ZFA:0005078	ZP:0021054	PATO:0002000
ZFA:0001094	ZFA:0005002	ZP:0021055	PATO:0002000
ZFA:0000109	ZFA:0001657	ZP:0021097	PATO:0002000
ZFA:0000109	ZFA:0000059	ZP:0021108	PATO:0002000
ZFA:0000143	ZFA:0009154	ZP:0021150	PATO:0002001
ZFA:0001374	ZFA:0001615	ZP:0021160	PATO:0001505
ZFA:0001374	ZFA:0005061	ZP:0021164	PATO:0001505
ZFA:0000029	ZFA:0005815	ZP:0021233	PATO:0002001
ZFA:0009115	ZFA:0005277	ZP:0021240	PATO:0001652
ZFA:0009327	ZFA:0000076	ZP:0021279	PATO:0002269
ZFA:0009327	ZFA:0000076	ZP:0021280	PATO:0002270
ZFA:0001056	ZFA:0009117	ZP:0021401	PATO:0002001
ZFA:0001056	ZFA:0009116	ZP:0021402	PATO:0002002
ZFA:0009141	ZFA:0000036	ZP:0021407	PATO:0002269
ZFA:0009327	ZFA:0000036	ZP:0021408	PATO:0002269
ZFA:0000143	ZFA:0009275	ZP:0021416	PATO:0001905
ZFA:0000107	ZFA:0009199	ZP:0021427	PATO:0001905
ZFA:0009392	ZFA:0000123	ZP:0021495	PATO:0002269
ZFA:0009140	ZFA:0000008	ZP:0021527	PATO:0002269
ZFA:0009094	ZFA:0000706	ZP:0021536	PATO:0002168
ZFA:0009094	ZFA:0001076	ZP:0021537	PATO:0002168
ZFA:0000368	ZFA:0005323	ZP:0021582	PATO:0001162
ZFA:0000402	ZFA:0009301	ZP:0021611	PATO:0001999
ZFA:0001058	ZFA:0000007	ZP:0021637	PATO:0002269
ZFA:0009324	ZFA:0000180	ZP:0021677	PATO:0002269
ZFA:0001056	ZFA:0009116	ZP:0021687	PATO:0002001
ZFA:0001094	ZFA:0000360	ZP:0021761	PATO:0001905
ZFA:0000140	ZFA:0009103	ZP:0021784	PATO:0001905
ZFA:0000211	ZFA:0000211	ZP:0021813	PATO:0000642
ZFA:0000471	ZFA:0000009	ZP:0021914	PATO:0001505
ZFA:0009141	ZFA:0000029	ZP:0021975	PATO:0002269
ZFA:0009141	ZFA:0000076	ZP:0021976	PATO:0002269
GO:0007605	GO:0007605	ZP:0022040	PATO:0001552
ZFA:0000151	ZFA:0009014	ZP:0022085	PATO:0001999
ZFA:0000711	ZFA:0000023	ZP:0022088	PATO:0001505
ZFA:0009256	ZFA:0000473	ZP:0022097	PATO:0002269
ZFA:0000024	ZFA:0000098	ZP:0022109	PATO:0002002
ZFA:0000046	ZFA:0000098	ZP:0022111	PATO:0002002
ZFA:0000119	ZFA:0000098	ZP:0022112	PATO:0002002
ZFA:0001329	ZFA:0000098	ZP:0022115	PATO:0002002
ZFA:0001205	ZFA:0001400	ZP:0022157	PATO:0000040
ZFA:0001608	ZFA:0009027	ZP:0022179	PATO:0002001
ZFA:0001609	ZFA:0009027	ZP:0022180	PATO:0002001
ZFA:0001094	ZFA:0000076	ZP:0022206	PATO:0002001
ZFA:0009327	ZFA:0000029	ZP:0022218	PATO:0002269
ZFA:0001276	ZFA:0005860	ZP:0022265	PATO:0002000
ZFA:0000940	ZFA:0009367	ZP:0022299	PATO:0001905
ZFA:0000944	ZFA:0000940	ZP:0022301	PATO:0001905
ZFA:0000059	ZFA:0001108	ZP:0022372	PATO:0000642
ZFA:0000059	ZFA:0001108	ZP:0022379	PATO:0002259
ZFA:0001094	ZFA:0001184	ZP:0022400	PATO:0001905
ZFA:0000008	ZFA:0009290	ZP:0022424	PATO:0001905
ZFA:0000100	ZFA:0009276	ZP:0022425	PATO:0002001
GO:0009617	GO:0009617	ZP:0022436	PATO:0001552
ZFA:0005221	ZFA:0009091	ZP:0022487	PATO:0001905
ZFA:0001115	ZFA:0009091	ZP:0022489	PATO:0001905
ZFA:0001094	ZFA:0005245	ZP:0022491	PATO:0002001
ZFA:0001114	ZFA:0009249	ZP:0022492	PATO:0002002
ZFA:0005221	ZFA:0009091	ZP:0022493	PATO:0002002
ZFA:0000107	ZFA:0009199	ZP:0022563	PATO:0001999
ZFA:0005017	ZFA:0005000	ZP:0022597	PATO:0001505
ZFA:0009327	ZFA:0000008	ZP:0022626	PATO:0002269
ZFA:0000072	ZFA:0001462	ZP:0022677	PATO:0002000
ZFA:0000073	ZFA:0001462	ZP:0022678	PATO:0001999
ZFA:0000728	ZFA:0001462	ZP:0022679	PATO:0002000
ZFA:0000732	ZFA:0001462	ZP:0022680	PATO:0002000
ZFA:0000857	ZFA:0001462	ZP:0022681	PATO:0001999
ZFA:0009041	ZFA:0009158	ZP:0022794	PATO:0001505
ZFA:0001104	ZFA:0001379	ZP:0022811	PATO:0000374
ZFA:0000046	ZFA:0009262	ZP:0022894	PATO:0001905
ZFA:0009256	ZFA:0000009	ZP:0022937	PATO:0002269
ZFA:0009256	ZFA:0000471	ZP:0022938	PATO:0002269
ZFA:0001056	ZFA:0009117	ZP:0022956	PATO:0001905
ZFA:0001557	ZFA:0001557	ZP:0022959	PATO:0000642
ZFA:0009316	ZFA:0000114	ZP:0022997	PATO:0002483
ZFA:0005007	ZFA:0009036	ZP:0023005	PATO:0002002
ZFA:0005008	ZFA:0009036	ZP:0023006	PATO:0002002
ZFA:0005004	ZFA:0009036	ZP:0023009	PATO:0002002
ZFA:0005061	ZFA:0001615	ZP:0023013	PATO:0000374
GO:0001964	GO:0001964	ZP:0023031	PATO:0001552
ZFA:0005285	ZFA:0009285	ZP:0023044	PATO:0002001
ZFA:0009285	ZFA:0001557	ZP:0023046	PATO:0001453
ZFA:0000672	ZFA:0000217	ZP:0023087	PATO:0000642
ZFA:0001399	ZFA:0000217	ZP:0023089	PATO:0000642
ZFA:0001399	ZFA:0001321	ZP:0023090	PATO:0000642
ZFA:0005028	ZFA:0009354	ZP:0100042	PATO:0002001
ZFA:0005028	ZFA:0009354	ZP:0100043	PATO:0002002
ZFA:0005581	ZFA:0009155	ZP:0100049	PATO:0001905
ZFA:0005581	ZFA:0009218	ZP:0100051	PATO:0001905
ZFA:0005581	ZFA:0009218	ZP:0100052	PATO:0002002
ZFA:0000045	ZFA:0000014	ZP:0100096	PATO:0001505
ZFA:0009116	ZFA:0009116	ZP:0100141	PATO:0001453
ZFA:0009115	ZFA:0009115	ZP:0100200	PATO:0001453
ZFA:0000009	ZFA:0009316	ZP:0100235	PATO:0001905
ZFA:0009256	ZFA:0005097	ZP:0100275	PATO:0002269
ZFA:0000030	ZFA:0000678	ZP:0100360	PATO:0001905
ZFA:0000700	ZFA:0000530	ZP:0100361	PATO:0002000
ZFA:0000374	ZFA:0000315	ZP:0100364	PATO:0001905
ZFA:0000428	ZFA:0000676	ZP:0100365	PATO:0001905
ZFA:0000700	ZFA:0000530	ZP:0100368	PATO:0002001
ZFA:0000007	ZFA:0001613	ZP:0100371	PATO:0002269
ZFA:0001094	ZFA:0001078	ZP:0100383	PATO:0001999
ZFA:0000075	ZFA:0009244	ZP:0100387	PATO:0001905
ZFA:0001249	ZFA:0005748	ZP:0100420	PATO:0002000
ZFA:0000243	ZFA:0009367	ZP:0100430	PATO:0001905
ZFA:0001320	ZFA:0001320	ZP:0100435	PATO:0000651
ZFA:0005028	ZFA:0009014	ZP:0100442	PATO:0001999
ZFA:0005028	ZFA:0009354	ZP:0100443	PATO:0001999
ZFA:0001319	ZFA:0001319	ZP:0100490	PATO:0000651
GO:0001964	GO:0007605	ZP:0100496	PATO:0001457
ZFA:0000075	ZFA:0009244	ZP:0100652	PATO:0001555
ZFA:0001205	ZFA:0001501	ZP:0100656	PATO:0000642
ZFA:0001400	ZFA:0001501	ZP:0100657	PATO:0000642
ZFA:0009354	ZFA:0005028	ZP:0100668	PATO:0002270
ZFA:0009323	ZFA:0000014	ZP:0100766	PATO:0002270
ZFA:0000458	ZFA:0009301	ZP:0100842	PATO:0001999
ZFA:0000633	ZFA:0009301	ZP:0100843	PATO:0001999
ZFA:0009256	ZFA:0000180	ZP:0100847	PATO:0002270
GO:0007601	GO:0009416	ZP:0100848	PATO:0001552
ZFA:0000119	ZFA:0009301	ZP:0100849	PATO:0002001
ZFA:0000123	ZFA:0009279	ZP:0100963	PATO:0001905
ZFA:0009309	ZFA:0001620	ZP:0100968	PATO:0002269
ZFA:0000123	ZFA:0009279	ZP:0101062	PATO:0002002
ZFA:0000042	ZFA:0000042	ZP:0101102	PATO:0002327
ZFA:0000042	ZFA:0000042	ZP:0101103	PATO:0002328
ZFA:0009256	ZFA:0000054	ZP:0101104	PATO:0002269
ZFA:0001094	ZFA:0001094	ZP:0101167	PATO:0000375
ZFA:0009327	ZFA:0001117	ZP:0101219	PATO:0002270
ZFA:0009121	ZFA:0009121	ZP:0101240	PATO:0000374
ZFA:0000013	ZFA:0000013	ZP:0101327	PATO:0000642
ZFA:0000123	ZFA:0009397	ZP:0101416	PATO:0001905
ZFA:0000123	ZFA:0009397	ZP:0101417	PATO:0002002
ZFA:0000075	ZFA:0009076	ZP:0101452	PATO:0001905
ZFA:0000009	ZFA:0005064	ZP:0101471	PATO:0000133
ZFA:0000140	ZFA:0009104	ZP:0101550	PATO:0002002
ZFA:0001094	ZFA:0009199	ZP:0101567	PATO:0002002
ZFA:0000368	ZFA:0005579	ZP:0101577	PATO:0002002
ZFA:0000024	ZFA:0000046	ZP:0101583	PATO:0001505
ZFA:0001205	ZFA:0001400	ZP:0101601	PATO:0000374
ZFA:0000075	ZFA:0009276	ZP:0101604	PATO:0001905
ZFA:0000075	ZFA:0009290	ZP:0101605	PATO:0002001
ZFA:0000075	ZFA:0009396	ZP:0101606	PATO:0002002
ZFA:0000561	ZFA:0000514	ZP:0101648	PATO:0002327
ZFA:0000123	ZFA:0005169	ZP:0101667	PATO:0001905
ZFA:0000123	ZFA:0005169	ZP:0101672	PATO:0002001
ZFA:0001094	ZFA:0005110	ZP:0101694	PATO:0001999
ZFA:0005272	ZFA:0009016	ZP:0101714	PATO:0002001
ZFA:0001094	ZFA:0005110	ZP:0101774	PATO:0002000
ZFA:0000075	ZFA:0009052	ZP:0101836	PATO:0001905
ZFA:0001205	ZFA:0001399	ZP:0101866	PATO:0001654
ZFA:0001466	ZFA:0009140	ZP:0101873	PATO:0001905
ZFA:0005781	ZFA:0009327	ZP:0101972	PATO:0002002
ZFA:0000095	ZFA:0001516	ZP:0102000	PATO:0001999
ZFA:0005028	ZFA:0009354	ZP:0102040	PATO:0001905
ZFA:0000669	ZFA:0009014	ZP:0102041	PATO:0002001
ZFA:0009044	ZFA:0000114	ZP:0102099	PATO:0002269
ZFA:0000007	ZFA:0000088	ZP:0102140	PATO:0002269
ZFA:0000142	ZFA:0009135	ZP:0102215	PATO:0002001
ZFA:0009052	ZFA:0009135	ZP:0102216	PATO:0002001
ZFA:0001066	ZFA:0001189	ZP:0102228	PATO:0002328
ZFA:0001189	ZFA:0001189	ZP:0102255	PATO:0000375
ZFA:0001078	ZFA:0009355	ZP:0102292	PATO:0002000
ZFA:0001286	ZFA:0009014	ZP:0102293	PATO:0002001
ZFA:0000056	ZFA:0009046	ZP:0102328	PATO:0002002
ZFA:0000354	ZFA:0009046	ZP:0102329	PATO:0002002
ZFA:0000368	ZFA:0009046	ZP:0102330	PATO:0002002
ZFA:0000554	ZFA:0009046	ZP:0102331	PATO:0002002
ZFA:0001338	ZFA:0009046	ZP:0102332	PATO:0002002
ZFA:0001550	ZFA:0005634	ZP:0102368	PATO:0001999
ZFA:0001115	ZFA:0009141	ZP:0102404	PATO:0002001
ZFA:0001285	ZFA:0005025	ZP:0102407	PATO:0001453
ZFA:0000407	ZFA:0000184	ZP:0102442	PATO:0002000
ZFA:0000407	ZFA:0001455	ZP:0102443	PATO:0002000
ZFA:0009044	ZFA:0001261	ZP:0102447	PATO:0002270
ZFA:0009034	ZFA:0001269	ZP:0102469	PATO:0001646
ZFA:0001260	ZFA:0009104	ZP:0102575	PATO:0002001
ZFA:0000094	ZFA:0009015	ZP:0102791	PATO:0002000
ZFA:0000114	ZFA:0009256	ZP:0102792	PATO:0002000
ZFA:0000186	ZFA:0009256	ZP:0102793	PATO:0002000
ZFA:0000445	ZFA:0009077	ZP:0102794	PATO:0001999
ZFA:0009243	ZFA:0009243	ZP:0102829	PATO:0000040
ZFA:0009256	ZFA:0000054	ZP:0102841	PATO:0002270
ZFA:0001613	ZFA:0005771	ZP:0102975	PATO:0002001
ZFA:0009115	ZFA:0000155	ZP:0103001	PATO:0001653
ZFA:0000303	ZFA:0000242	ZP:0103041	PATO:0001470
ZFA:0000303	ZFA:0001569	ZP:0103043	PATO:0002001
ZFA:0000403	ZFA:0001264	ZP:0103044	PATO:0002001
ZFA:0000598	ZFA:0009006	ZP:0103045	PATO:0001999
ZFA:0000598	ZFA:0009005	ZP:0103046	PATO:0002002
ZFA:0000598	ZFA:0009007	ZP:0103047	PATO:0002002
ZFA:0000242	ZFA:0000303	ZP:0103077	PATO:0001470
ZFA:0001463	ZFA:0001463	ZP:0103114	PATO:0000374
ZFA:0001094	ZFA:0000023	ZP:0103220	PATO:0002001
ZFA:0009114	ZFA:0001089	ZP:0103225	PATO:0001453
ZFA:0005060	ZFA:0009316	ZP:0103249	PATO:0001999
ZFA:0005061	ZFA:0009316	ZP:0103250	PATO:0001905
ZFA:0005062	ZFA:0009316	ZP:0103251	PATO:0001905
ZFA:0005060	ZFA:0009316	ZP:0103252	PATO:0001905
ZFA:0001260	ZFA:0009096	ZP:0103274	PATO:0002001
ZFA:0000123	ZFA:0005169	ZP:0103278	PATO:0002000
ZFA:0000008	ZFA:0009062	ZP:0103319	PATO:0002001
ZFA:0000151	ZFA:0005312	ZP:0103368	PATO:0002000
ZFA:0001205	ZFA:0001272	ZP:0103372	PATO:0000642
ZFA:0000112	ZFA:0009000	ZP:0103412	PATO:0002001
ZFA:0009000	ZFA:0009000	ZP:0103456	PATO:0001453
ZFA:0009327	ZFA:0001269	ZP:0103524	PATO:0002271
ZFA:0001359	ZFA:0001360	ZP:0103542	PATO:0002000
ZFA:0001359	ZFA:0009284	ZP:0103543	PATO:0002000
GO:0001964	GO:0007605	ZP:0103677	PATO:0001551
ZFA:0009077	ZFA:0009052	ZP:0103782	PATO:0001668
ZFA:0001176	ZFA:0000084	ZP:0103808	PATO:0001453
ZFA:0000007	ZFA:0001058	ZP:0103833	PATO:0002270
ZFA:0000007	ZFA:0005314	ZP:0103840	PATO:0002269
ZFA:0001077	ZFA:0009250	ZP:0103874	PATO:0002001
ZFA:0000640	ZFA:0005574	ZP:0103906	PATO:0002435
ZFA:0009288	ZFA:0009386	ZP:0103992	PATO:0002470
ZFA:0000598	ZFA:0005769	ZP:0104061	PATO:0002000
ZFA:0001094	ZFA:0001161	ZP:0104074	PATO:0002001
ZFA:0000016	ZFA:0000155	ZP:0104101	PATO:0001505
ZFA:0000135	ZFA:0000060	ZP:0104116	PATO:0000375
ZFA:0000188	ZFA:0001713	ZP:0104140	PATO:0002001
ZFA:0000188	ZFA:0001691	ZP:0104158	PATO:0002001
ZFA:0000212	ZFA:0001691	ZP:0104159	PATO:0002001
ZFA:0000388	ZFA:0001691	ZP:0104162	PATO:0002001
ZFA:0000694	ZFA:0001227	ZP:0104167	PATO:0001453
ZFA:0001400	ZFA:0001205	ZP:0104216	PATO:0000375
ZFA:0005037	ZFA:0005037	ZP:0104217	PATO:0000642
ZFA:0000007	ZFA:0001286	ZP:0104238	PATO:0002270
ZFA:0000555	ZFA:0009199	ZP:0104253	PATO:0002001
ZFA:0001057	ZFA:0000014	ZP:0104274	PATO:0000642
ZFA:0001057	ZFA:0001063	ZP:0104275	PATO:0000642
ZFA:0005000	ZFA:0005017	ZP:0104322	PATO:0000642
ZFA:0005002	ZFA:0001052	ZP:0104327	PATO:0000642
ZFA:0009044	ZFA:0000084	ZP:0104370	PATO:0002269
ZFA:0001557	ZFA:0001673	ZP:0104391	PATO:0001905
ZFA:0001557	ZFA:0001673	ZP:0104392	PATO:0002001
ZFA:0000151	ZFA:0001673	ZP:0104411	PATO:0001999
ZFA:0001114	ZFA:0000107	ZP:0104422	PATO:0001999
ZFA:0001094	ZFA:0005621	ZP:0104434	PATO:0002002
ZFA:0001656	ZFA:0005621	ZP:0104437	PATO:0002002
ZFA:0001656	ZFA:0005622	ZP:0104438	PATO:0002002
ZFA:0005177	ZFA:0009276	ZP:0104466	PATO:0002001
ZFA:0001094	ZFA:0009199	ZP:0104473	PATO:0002001
ZFA:0001306	ZFA:0009258	ZP:0104515	PATO:0002001
ZFA:0000075	ZFA:0009051	ZP:0104535	PATO:0001905
ZFA:0005177	ZFA:0009276	ZP:0104545	PATO:0001905
ZFA:0000692	ZFA:0000672	ZP:0104553	PATO:0002278
ZFA:0001422	ZFA:0001596	ZP:0104554	PATO:0002002
ZFA:0000445	ZFA:0009276	ZP:0104696	PATO:0001905
ZFA:0000075	ZFA:0005177	ZP:0104739	PATO:0002000
ZFA:0001314	ZFA:0001156	ZP:0105717	PATO:0000642
ZFA:0000940	ZFA:0009367	ZP:0105724	PATO:0001555
ZFA:0009031	ZFA:0000538	ZP:0105751	PATO:0002270
ZFA:0009316	ZFA:0000360	ZP:0105786	PATO:0000133
ZFA:0009316	ZFA:0005062	ZP:0105808	PATO:0001646
ZFA:0001463	ZFA:0009091	ZP:0105839	PATO:0002002
ZFA:0000079	ZFA:0009301	ZP:0105866	PATO:0002001
ZFA:0000402	ZFA:0009301	ZP:0105867	PATO:0002001
ZFA:0000470	ZFA:0009301	ZP:0105868	PATO:0002001
ZFA:0001266	ZFA:0005239	ZP:0105932	PATO:0002002
ZFA:0000024	ZFA:0009310	ZP:0106020	PATO:0001905
ZFA:0005020	ZFA:0005002	ZP:0106046	PATO:0001435
ZFA:0005020	ZFA:0005020	ZP:0106047	PATO:0001667
ZFA:0000940	ZFA:0009366	ZP:0106125	PATO:0002001
ZFA:0000012	ZFA:0009076	ZP:0106135	PATO:0001905
ZFA:0001157	ZFA:0009000	ZP:0106138	PATO:0002001
ZFA:0001094	ZFA:0000940	ZP:0106139	PATO:0002001
ZFA:0000303	ZFA:0001109	ZP:0106156	PATO:0002001
ZFA:0000403	ZFA:0001109	ZP:0106158	PATO:0002000
ZFA:0000403	ZFA:0001109	ZP:0106159	PATO:0002001
ZFA:0000598	ZFA:0009006	ZP:0106161	PATO:0002001
ZFA:0000598	ZFA:0009133	ZP:0106162	PATO:0002002
ZFA:0001115	ZFA:0009199	ZP:0106193	PATO:0002000
ZFA:0001058	ZFA:0009199	ZP:0106194	PATO:0002000
ZFA:0000938	ZFA:0005906	ZP:0106197	PATO:0002000
ZFA:0001261	ZFA:0005906	ZP:0106198	PATO:0002000
ZFA:0000161	ZFA:0005906	ZP:0106201	PATO:0002000
ZFA:0000077	ZFA:0000001	ZP:0106221	PATO:0002000
GO:1903927	GO:1903927	ZP:0106274	PATO:0001457
ZFA:0000329	ZFA:0005772	ZP:0106275	PATO:0001667
ZFA:0001400	ZFA:0001205	ZP:0106286	PATO:0000374
ZFA:0001400	ZFA:0001399	ZP:0106287	PATO:0002326
ZFA:0001400	ZFA:0001400	ZP:0106288	PATO:0002326
ZFA:0001400	ZFA:0001399	ZP:0106289	PATO:0002327
ZFA:0000519	ZFA:0000519	ZP:0106295	PATO:0000651
ZFA:0001066	ZFA:0001066	ZP:0106298	PATO:0000651
ZFA:0001190	ZFA:0001190	ZP:0106299	PATO:0000642
ZFA:0001265	ZFA:0005239	ZP:0106305	PATO:0002000
ZFA:0001266	ZFA:0005239	ZP:0106306	PATO:0002000
ZFA:0000035	ZFA:0000152	ZP:0106325	PATO:0002168
ZFA:0000100	ZFA:0001691	ZP:0106433	PATO:0002001
ZFA:0000100	ZFA:0009071	ZP:0106434	PATO:0002001
ZFA:0001094	ZFA:0000170	ZP:0106482	PATO:0002000
ZFA:0001094	ZFA:0001510	ZP:0106483	PATO:0002000
ZFA:0001094	ZFA:0000694	ZP:0106484	PATO:0002001
ZFA:0001094	ZFA:0001142	ZP:0106485	PATO:0002000
ZFA:0001094	ZFA:0001143	ZP:0106486	PATO:0002000
ZFA:0001094	ZFA:0001145	ZP:0106487	PATO:0002000
ZFA:0001094	ZFA:0001321	ZP:0106488	PATO:0002000
ZFA:0001094	ZFA:0000250	ZP:0106491	PATO:0002001
ZFA:0000598	ZFA:0009007	ZP:0106506	PATO:0001905
ZFA:0009316	ZFA:0005062	ZP:0106627	PATO:0002261
ZFA:0001114	ZFA:0000622	ZP:0106804	PATO:0002001
ZFA:0001114	ZFA:0000622	ZP:0106807	PATO:0002000
ZFA:0001463	ZFA:0009091	ZP:0106811	PATO:0001905
ZFA:0001105	ZFA:0000084	ZP:0106855	PATO:0001453
ZFA:0000940	ZFA:0000940	ZP:0106911	PATO:0000374
ZFA:0001117	ZFA:0000940	ZP:0106920	PATO:0002000
ZFA:0000142	ZFA:0009063	ZP:0106981	PATO:0002001
ZFA:0000029	ZFA:0009301	ZP:0106986	PATO:0002001
ZFA:0000128	ZFA:0009301	ZP:0106987	PATO:0002001
ZFA:0000029	ZFA:0005730	ZP:0106994	PATO:0002001
ZFA:0000128	ZFA:0005730	ZP:0106995	PATO:0002001
ZFA:0001285	ZFA:0005604	ZP:0107064	PATO:0002002
ZFA:0005031	ZFA:0001068	ZP:0107065	PATO:0001667
ZFA:0005031	ZFA:0005092	ZP:0107066	PATO:0001667
ZFA:0009036	ZFA:0001285	ZP:0107167	PATO:0002269
ZFA:0000217	ZFA:0000431	ZP:0107204	PATO:0001999
ZFA:0000051	ZFA:0001715	ZP:0107207	PATO:0001999
ZFA:0009316	ZFA:0001319	ZP:0107229	PATO:0001646
ZFA:0001273	ZFA:0001205	ZP:0107245	PATO:0001999
ZFA:0000010	ZFA:0005110	ZP:0107251	PATO:0002000
ZFA:0000010	ZFA:0009395	ZP:0107252	PATO:0002000
ZFA:0000217	ZFA:0000166	ZP:0130686	PATO:0001905
ZFA:0000069	ZFA:0000072	ZP:0130712	PATO:0000374
ZFA:0000217	ZFA:0000558	ZP:0130745	PATO:0002000
ZFA:0000217	ZFA:0000166	ZP:0130746	PATO:0002002
ZFA:0001094	ZFA:0000243	ZP:0130748	PATO:0001999
ZFA:0001239	ZFA:0001143	ZP:0130754	PATO:0001905
ZFA:0001400	ZFA:0001510	ZP:0130755	PATO:0002326
ZFA:0000069	ZFA:0000072	ZP:0130832	PATO:0000375
ZFA:0000949	ZFA:0000072	ZP:0130833	PATO:0000375
ZFA:0000007	ZFA:0000006	ZP:0130834	PATO:0002269
ZFA:0000326	ZFA:0000326	ZP:0130867	PATO:0000642
ZFA:0001239	ZFA:0001142	ZP:0130896	PATO:0001999
ZFA:0001239	ZFA:0001143	ZP:0130897	PATO:0001999
ZFA:0001239	ZFA:0001145	ZP:0130898	PATO:0001999
ZFA:0001400	ZFA:0001399	ZP:0130899	PATO:0000375
ZFA:0000217	ZFA:0000566	ZP:0130923	PATO:0001905
ZFA:0000217	ZFA:0000619	ZP:0130924	PATO:0001905
ZFA:0000558	ZFA:0000168	ZP:0130925	PATO:0000642
ZFA:0000598	ZFA:0009016	ZP:0130944	PATO:0001999
ZFA:0001273	ZFA:0009091	ZP:0130954	PATO:0002002
ZFA:0000007	ZFA:0001438	ZP:0130970	PATO:0002269
ZFA:0001205	ZFA:0001400	ZP:0130994	PATO:0002327
ZFA:0005277	ZFA:0005345	ZP:0131031	PATO:0002002
ZFA:0001587	ZFA:0001587	ZP:0131040	PATO:0000642
ZFA:0001205	ZFA:0001611	ZP:0131043	PATO:0000375
ZFA:0009034	ZFA:0001179	ZP:0131075	PATO:0001646
