term,label
http://purl.obolibrary.org/obo/ZP_0010039,abnormal(ly) decreased length roof plate spinal cord region cell projection
http://purl.obolibrary.org/obo/ZP_0015705,abnormal(ly) decreased amount head kidney myeloid lineage restricted progenitor cell
http://purl.obolibrary.org/obo/ZP_0016044,abnormal(ly) physical object quality retinal rod cell photoreceptor inner segment
http://purl.obolibrary.org/obo/ZP_0004551,abnormal(ly) increased length pronephric duct cilium
http://purl.obolibrary.org/obo/ZP_0012283,abnormal(ly) decreased process quality cranial lymph vessel lymphangiogenesis
http://purl.obolibrary.org/obo/ZP_0010856,abnormal(ly) patchy floor plate spinal cord region
http://purl.obolibrary.org/obo/ZP_0016861,abnormal(ly) adjacent to neutrophil towards macrophage
http://purl.obolibrary.org/obo/ZP_0004602,abnormal(ly) flux vH ionocyte
http://purl.obolibrary.org/obo/ZP_0012334,abnormal(ly) decreased process quality Rohon-Beard neuron collateral sprouting
http://purl.obolibrary.org/obo/ZP_0010907,abnormal(ly) has extra parts of type macula utricle towards hair cell
http://purl.obolibrary.org/obo/ZP_0001180,abnormal(ly) irregular spatial pattern melanocyte
http://purl.obolibrary.org/obo/ZP_0016912,abnormal(ly) increased occurrence mechanosensory behavior
http://purl.obolibrary.org/obo/ZP_0009048,abnormal(ly) present in fewer numbers in organism male organism blood cell
http://purl.obolibrary.org/obo/ZP_0009048,abnormal(ly) decreased amount male organism blood cell
http://purl.obolibrary.org/obo/ZP_0001231,abnormal(ly) flat brain
http://purl.obolibrary.org/obo/ZP_0004199,abnormal(ly) disrupted chondrocyte differentiation
http://purl.obolibrary.org/obo/ZP_0009865,abnormal(ly) truncated notochord posterior region
http://purl.obolibrary.org/obo/ZP_0009916,abnormal(ly) accumulation melanocyte towards otic vesicle posterior_to
http://purl.obolibrary.org/obo/ZP_0006494,abnormal(ly) absent vestibular reflex
http://purl.obolibrary.org/obo/ZP_0012799,abnormal(ly) length whole organism
http://purl.obolibrary.org/obo/ZP_0018038,abnormal(ly) decreased process quality circadian sleep/wake cycle
http://purl.obolibrary.org/obo/ZP_0006545,abnormal(ly) cellular quality corpuscles of Stannius
http://purl.obolibrary.org/obo/ZP_0014277,abnormal(ly) decreased process quality wound healing
http://purl.obolibrary.org/obo/ZP_0008023,abnormal(ly) autofluorescence post-vent vasculature
http://purl.obolibrary.org/obo/ZP_0001696,abnormal(ly) quality swim bladder
http://purl.obolibrary.org/obo/ZP_0014328,abnormal(ly) inflammatory intestine
http://purl.obolibrary.org/obo/ZP_0003174,abnormal(ly) unstructured somite
http://purl.obolibrary.org/obo/ZP_0008840,abnormal(ly) unlocalised spinal cord glycine-gated chloride channel complex
http://purl.obolibrary.org/obo/ZP_0001747,abnormal(ly) attached to olfactory receptor cell axon towards lateral protoglomerulus 2
http://purl.obolibrary.org/obo/ZP_0003225,abnormal(ly) disorganized hindbrain axon
http://purl.obolibrary.org/obo/ZP_0003991,abnormal(ly) decreased branchiness xanthophore
http://purl.obolibrary.org/obo/ZP_0011008,abnormal(ly) process quality gastro-intestinal system smooth muscle contraction
http://purl.obolibrary.org/obo/ZP_0011774,abnormal(ly) in contact with pronephric tubule towards pronephric tubule
http://purl.obolibrary.org/obo/ZP_0017013,abnormal(ly) decreased length vertebra
http://purl.obolibrary.org/obo/ZP_0005520,abnormal(ly) curved cerebellum dorsal region
http://purl.obolibrary.org/obo/ZP_0013252,abnormal(ly) present xanthophore
http://purl.obolibrary.org/obo/ZP_0017830,abnormal(ly) process quality cilium movement
http://purl.obolibrary.org/obo/ZP_0008488,abnormal(ly) cystic white matter
http://purl.obolibrary.org/obo/ZP_0000671,abnormal(ly) disorganized muscle sarcomere
http://purl.obolibrary.org/obo/ZP_0013303,abnormal(ly) length motor neuron axon
http://purl.obolibrary.org/obo/ZP_0008539,abnormal(ly) hemorrhagic yolk
http://purl.obolibrary.org/obo/ZP_0000722,abnormal(ly) present in fewer numbers in organism common cardinal vein blood vessel endothelial cell
http://purl.obolibrary.org/obo/ZP_0000722,abnormal(ly) decreased amount common cardinal vein blood vessel endothelial cell
http://purl.obolibrary.org/obo/ZP_0002200,abnormal(ly) absent extension
http://purl.obolibrary.org/obo/ZP_0005168,abnormal(ly) ventrally rotated mouth towards head
http://purl.obolibrary.org/obo/ZP_0017478,abnormal(ly) present neuromast hair cell ribbon synapse
http://purl.obolibrary.org/obo/ZP_0005219,abnormal(ly) immature bulbus arteriosus
http://purl.obolibrary.org/obo/ZP_0005985,abnormal(ly) decreased occurrence response to light intensity
http://purl.obolibrary.org/obo/ZP_0010800,abnormal(ly) increased length pectoral fin
http://purl.obolibrary.org/obo/ZP_0017529,abnormal(ly) process quality brain calcium-mediated signaling
http://purl.obolibrary.org/obo/ZP_0007463,abnormal(ly) behavioral quality of a process postcranial axial skeleton skeletal system development
http://purl.obolibrary.org/obo/ZP_0015195,abnormal(ly) absent swim bladder smooth muscle
http://purl.obolibrary.org/obo/ZP_0013768,abnormal(ly) amount intestinal epithelial cell
http://purl.obolibrary.org/obo/ZP_0007514,abnormal(ly) disrupted oligodendrocyte cell fate specification
http://purl.obolibrary.org/obo/ZP_0015246,abnormal(ly) fused with optic vesicle towards optic vesicle
http://purl.obolibrary.org/obo/ZP_0013819,abnormal(ly) organization quality blood vessel
http://purl.obolibrary.org/obo/ZP_0004092,abnormal(ly) present in fewer numbers in organism posterior neural tube cilium
http://purl.obolibrary.org/obo/ZP_0004092,abnormal(ly) decreased amount posterior neural tube cilium
http://purl.obolibrary.org/obo/ZP_0002665,abnormal(ly) mislocalised lateral mesoderm
http://purl.obolibrary.org/obo/ZP_0010397,abnormal(ly) blistered post-vent region integument
http://purl.obolibrary.org/obo/ZP_0004143,abnormal(ly) folded pronephric podocyte cell projection
http://purl.obolibrary.org/obo/ZP_0002716,abnormal(ly) malformed vertical myoseptum
http://purl.obolibrary.org/obo/ZP_0010448,abnormal(ly) present in fewer numbers in organism myotome striated muscle thin filament
http://purl.obolibrary.org/obo/ZP_0010448,abnormal(ly) decreased amount myotome striated muscle thin filament
http://purl.obolibrary.org/obo/ZP_0016453,abnormal(ly) has fewer parts of type pharyngeal arch chondroblast towards chondroblast nuclear pore
http://purl.obolibrary.org/obo/ZP_0004960,abnormal(ly) decreased size epiphysis
http://purl.obolibrary.org/obo/ZP_0012692,abnormal(ly) has fewer parts of type otic vesicle towards auditory epithelial support cell
http://purl.obolibrary.org/obo/ZP_0016504,abnormal(ly) shortened ON-bipolar cell dendritic tuft
http://purl.obolibrary.org/obo/ZP_0014170,abnormal(ly) occurrence ventricular cardiac muscle cell development
http://purl.obolibrary.org/obo/ZP_0012743,abnormal(ly) decreased length cranial neural crest filopodium
http://purl.obolibrary.org/obo/ZP_0014221,abnormal(ly) increased accumulation DEL towards DEL cytoplasmic vesicle
http://purl.obolibrary.org/obo/ZP_0007979,abnormal(ly) broken post-vent vasculature
http://purl.obolibrary.org/obo/ZP_0009457,abnormal(ly) present in fewer numbers in organism hindbrain glial cell
http://purl.obolibrary.org/obo/ZP_0009457,abnormal(ly) decreased amount hindbrain glial cell
http://purl.obolibrary.org/obo/ZP_0001640,abnormal(ly) structure notochord cell
http://purl.obolibrary.org/obo/ZP_0009508,abnormal(ly) present in fewer numbers in organism cerebellar granule cell
http://purl.obolibrary.org/obo/ZP_0009508,abnormal(ly) decreased amount cerebellar granule cell
http://purl.obolibrary.org/obo/ZP_0006086,abnormal(ly) absent basibranchial
http://purl.obolibrary.org/obo/ZP_0004659,abnormal(ly) mislocalised polster
http://purl.obolibrary.org/obo/ZP_0018396,abnormal(ly) area regenerating fin caudal fin vasculature
http://purl.obolibrary.org/obo/ZP_0006137,abnormal(ly) decreased size pharyngeal arch 5
http://purl.obolibrary.org/obo/ZP_0016969,abnormal(ly) increased process quality epibranchial ganglion cell death
http://purl.obolibrary.org/obo/ZP_0018447,abnormal(ly) increased thickness glomerular basement membrane
http://purl.obolibrary.org/obo/ZP_0008381,abnormal(ly) lacks parts or has fewer parts of type blood island towards granulocyte
http://purl.obolibrary.org/obo/ZP_0001288,abnormal(ly) spatial pattern yolk microtubule
http://purl.obolibrary.org/obo/ZP_0006954,abnormal(ly) arrested cardiac muscle cell differentiation
http://purl.obolibrary.org/obo/ZP_0014686,abnormal(ly) decreased process quality smoothened signaling pathway involved in ventral spinal cord patterning
http://purl.obolibrary.org/obo/ZP_0008432,abnormal(ly) has fewer parts of type cranial neural crest medial region towards cranial neural crest cell
http://purl.obolibrary.org/obo/ZP_0001339,abnormal(ly) occurrence whole organism gene expression
http://purl.obolibrary.org/obo/ZP_0001339,abnormal(ly) occurrence quality whole organism gene expression
http://purl.obolibrary.org/obo/ZP_0014737,abnormal(ly) absent fin fold actinotrichium
http://purl.obolibrary.org/obo/ZP_0003583,abnormal(ly) increased accumulation post-vent vasculature towards blood
http://purl.obolibrary.org/obo/ZP_0005061,abnormal(ly) decreased occurrence visual perception
http://purl.obolibrary.org/obo/ZP_0003634,abnormal(ly) necrotic cerebellum
http://purl.obolibrary.org/obo/ZP_0011366,abnormal(ly) spotted whole organism
http://purl.obolibrary.org/obo/ZP_0017371,abnormal(ly) degenerate spinal cord neuroepithelial cell
http://purl.obolibrary.org/obo/ZP_0005112,abnormal(ly) accumulation muscle cell cytoplasmic vesicle towards muscle sarcolemma
http://purl.obolibrary.org/obo/ZP_0011417,abnormal(ly) decreased size motor nucleus of vagal nerve anatomical region
http://purl.obolibrary.org/obo/ZP_0017422,abnormal(ly) decreased depth anterior neural keel
http://purl.obolibrary.org/obo/ZP_0000263,abnormal(ly) hypoplastic thoracic duct
http://purl.obolibrary.org/obo/ZP_0013661,abnormal(ly) process quality primary heart field specification
http://purl.obolibrary.org/obo/ZP_0000314,abnormal(ly) apoptotic whole organism cell
http://purl.obolibrary.org/obo/ZP_0008897,abnormal(ly) has fewer parts of type facial nerve motor nucleus towards motor neuron
http://purl.obolibrary.org/obo/ZP_0013712,abnormal(ly) process quality spinal cord spinal cord motor neuron differentiation
http://purl.obolibrary.org/obo/ZP_0008948,abnormal(ly) disorganized multi-ciliated epithelial cell cilium
http://purl.obolibrary.org/obo/ZP_0010290,abnormal(ly) lacks all parts of type whole organism towards enteric nervous system neuron
http://purl.obolibrary.org/obo/ZP_0010341,abnormal(ly) fused with somite 15 dorso-medial margin towards somite 15 dorso-medial margin
http://purl.obolibrary.org/obo/ZP_0005577,abnormal(ly) increased size trigeminal ganglion
http://purl.obolibrary.org/obo/ZP_0007055,abnormal(ly) apical-basal polarity neuroepithelial cell
http://purl.obolibrary.org/obo/ZP_0017887,abnormal(ly) process quality heart blood circulation
http://purl.obolibrary.org/obo/ZP_0005628,abnormal(ly) disrupted basal protein localization
http://purl.obolibrary.org/obo/ZP_0007106,abnormal(ly) present in greater numbers in organism pectoral fin blood vasculature
http://purl.obolibrary.org/obo/ZP_0007106,abnormal(ly) increased amount pectoral fin blood vasculature
http://purl.obolibrary.org/obo/ZP_0017938,abnormal(ly) structure retina ocular blood vessel
http://purl.obolibrary.org/obo/ZP_0007872,abnormal(ly) increased size anterior axial hypoblast bleb
http://purl.obolibrary.org/obo/ZP_0000779,"abnormal(ly) process quality regulation of mitotic cell cycle, embryonic"
http://purl.obolibrary.org/obo/ZP_0009350,abnormal(ly) disrupted cardiac muscle cell proliferation
http://purl.obolibrary.org/obo/ZP_0002257,abnormal(ly) hypoplastic cranium
http://purl.obolibrary.org/obo/ZP_0007923,abnormal(ly) apoptotic somite
http://purl.obolibrary.org/obo/ZP_0015655,abnormal(ly) decreased duration fin regeneration
http://purl.obolibrary.org/obo/ZP_0009401,abnormal(ly) disorganized myotome sarcomere
http://purl.obolibrary.org/obo/ZP_0002308,"abnormal(ly) disrupted regulation of alternative mRNA splicing, via spliceosome"
http://purl.obolibrary.org/obo/ZP_0015706,abnormal(ly) malformed floor plate
http://purl.obolibrary.org/obo/ZP_0016045,abnormal(ly) amount ON-bipolar cell
http://purl.obolibrary.org/obo/ZP_0004552,abnormal(ly) bilateral symmetry heart tube
http://purl.obolibrary.org/obo/ZP_0012284,abnormal(ly) disrupted phototaxis
http://purl.obolibrary.org/obo/ZP_0010857,abnormal(ly) displaced to muscle towards axis
http://purl.obolibrary.org/obo/ZP_0006030,abnormal(ly) apoptotic nucleate erythrocyte
http://purl.obolibrary.org/obo/ZP_0016862,abnormal(ly) process quality fast muscle cell skeletal myofibril assembly
http://purl.obolibrary.org/obo/ZP_0004603,abnormal(ly) flux keratinocyte
http://purl.obolibrary.org/obo/ZP_0012335,abnormal(ly) delayed startle response
http://purl.obolibrary.org/obo/ZP_0010908,abnormal(ly) lacks parts or has fewer parts of type otic vesicle towards auditory epithelial support cell
http://purl.obolibrary.org/obo/ZP_0018340,abnormal(ly) morphology epibranchial ganglion axon
http://purl.obolibrary.org/obo/ZP_0001181,abnormal(ly) quality xanthophore
http://purl.obolibrary.org/obo/ZP_0016913,abnormal(ly) increased occurrence thermosensory behavior
http://purl.obolibrary.org/obo/ZP_0009049,abnormal(ly) apoptotic male organism hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/ZP_0001232,abnormal(ly) degenerate brain
http://purl.obolibrary.org/obo/ZP_0014630,abnormal(ly) occurrence mRNA transcription from RNA polymerase II promoter
http://purl.obolibrary.org/obo/ZP_0009866,abnormal(ly) absent extrahepatic duct
http://purl.obolibrary.org/obo/ZP_0006495,abnormal(ly) splayed auditory receptor cell stereocilium bundle
http://purl.obolibrary.org/obo/ZP_0011310,abnormal(ly) increased size neural crest
http://purl.obolibrary.org/obo/ZP_0018039,"abnormal(ly) absent circadian sleep/wake cycle, sleep"
http://purl.obolibrary.org/obo/ZP_0006546,abnormal(ly) disrupted convergent extension involved in organogenesis
http://purl.obolibrary.org/obo/ZP_0014278,abnormal(ly) aplastic blastema
http://purl.obolibrary.org/obo/ZP_0008024,abnormal(ly) autofluorescence nucleate erythrocyte
http://purl.obolibrary.org/obo/ZP_0008790,abnormal(ly) decreased length intersegmental vessel filopodium
http://purl.obolibrary.org/obo/ZP_0001697,abnormal(ly) deformed yolk
http://purl.obolibrary.org/obo/ZP_0014329,abnormal(ly) inflammatory intestinal epithelium
http://purl.obolibrary.org/obo/ZP_0003175,abnormal(ly) decreased rate cell proliferation in midbrain
http://purl.obolibrary.org/obo/ZP_0008841,abnormal(ly) decreased occurrence ryanodine-sensitive calcium-release channel activity
http://purl.obolibrary.org/obo/ZP_0001748,abnormal(ly) mislocalised efferent neuron dendrite
http://purl.obolibrary.org/obo/ZP_0003226,abnormal(ly) decreased width forebrain
http://purl.obolibrary.org/obo/ZP_0003992,abnormal(ly) increased length pronephric duct proximal region
http://purl.obolibrary.org/obo/ZP_0005470,abnormal(ly) decreased process quality synaptic vesicle maturation
http://purl.obolibrary.org/obo/ZP_0011009,abnormal(ly) disrupted regulation of intestinal epithelial structure maintenance
http://purl.obolibrary.org/obo/ZP_0011775,abnormal(ly) decreased process quality tooth mineralization
http://purl.obolibrary.org/obo/ZP_0017014,abnormal(ly) decreased amount vertebra
http://purl.obolibrary.org/obo/ZP_0017780,abnormal(ly) has fewer parts of type statoacoustic (VIII) ganglion towards statoacoustic (VIII) ganglion neuroblast (sensu Vertebrata)
http://purl.obolibrary.org/obo/ZP_0005521,abnormal(ly) increased size cerebellum dorsal region
http://purl.obolibrary.org/obo/ZP_0013253,abnormal(ly) process quality synapsis
http://purl.obolibrary.org/obo/ZP_0011826,abnormal(ly) separated from blastoderm towards yolk
http://purl.obolibrary.org/obo/ZP_0017831,abnormal(ly) decreased branchiness brain neuron
http://purl.obolibrary.org/obo/ZP_0008489,abnormal(ly) increased accumulation white matter towards astrocyte
http://purl.obolibrary.org/obo/ZP_0000672,abnormal(ly) stacked chondrocyte
http://purl.obolibrary.org/obo/ZP_0013304,abnormal(ly) present endocardial cushion
http://purl.obolibrary.org/obo/ZP_0002150,abnormal(ly) blistered caudal fin endoderm
http://purl.obolibrary.org/obo/ZP_0000723,abnormal(ly) unlumenized anterior cardinal vein
http://purl.obolibrary.org/obo/ZP_0002201,abnormal(ly) composition liver
http://purl.obolibrary.org/obo/ZP_0005169,abnormal(ly) ossified parasphenoid
http://purl.obolibrary.org/obo/ZP_0010750,abnormal(ly) swollen skeletal muscle sarcoplasmic reticulum
http://purl.obolibrary.org/obo/ZP_0017479,abnormal(ly) decreased amount utricle hair cell
http://purl.obolibrary.org/obo/ZP_0005986,abnormal(ly) decreased intensity pigmentation
http://purl.obolibrary.org/obo/ZP_0010801,abnormal(ly) increased length dorsal fin
http://purl.obolibrary.org/obo/ZP_0007464,abnormal(ly) decreased length whole organism axis
http://purl.obolibrary.org/obo/ZP_0015196,abnormal(ly) disorganized swim bladder mesothelial cell
http://purl.obolibrary.org/obo/ZP_0013769,abnormal(ly) has number of enteric nervous system towards enteric neuron
http://purl.obolibrary.org/obo/ZP_0007515,abnormal(ly) decreased occurrence peripheral nervous system myelin formation
http://purl.obolibrary.org/obo/ZP_0015247,abnormal(ly) lacks all parts of type whole organism towards floor plate
http://purl.obolibrary.org/obo/ZP_0004093,abnormal(ly) absent eye photoreceptor cell photoreceptor outer segment
http://purl.obolibrary.org/obo/ZP_0002666,abnormal(ly) duplicated neural tube epithelium
http://purl.obolibrary.org/obo/ZP_0010398,abnormal(ly) separated from dermis towards epidermis
http://purl.obolibrary.org/obo/ZP_0004144,abnormal(ly) inserted into pronephric podocyte cell projection towards pronephric capsular space
http://purl.obolibrary.org/obo/ZP_0009810,abnormal(ly) mislocalised retina GABAergic neuron
http://purl.obolibrary.org/obo/ZP_0002717,abnormal(ly) malformed myotome
http://purl.obolibrary.org/obo/ZP_0010449,abnormal(ly) disorganized myotome Z disc
http://purl.obolibrary.org/obo/ZP_0016454,abnormal(ly) decreased amount pharyngeal arch 2 chondroblast
http://purl.obolibrary.org/obo/ZP_0004961,abnormal(ly) increased rate apoptotic DNA fragmentation
http://purl.obolibrary.org/obo/ZP_0012693,abnormal(ly) decreased amount periderm cell
http://purl.obolibrary.org/obo/ZP_0016505,abnormal(ly) increased process quality UV sensitive photoreceptor cell apoptotic process
http://purl.obolibrary.org/obo/ZP_0014171,abnormal(ly) amount heart rudiment cardiac muscle cell
http://purl.obolibrary.org/obo/ZP_0012744,abnormal(ly) decreased amount cranial neural crest filopodium
http://purl.obolibrary.org/obo/ZP_0001590,abnormal(ly) process quality dorsal convergence
http://purl.obolibrary.org/obo/ZP_0014222,abnormal(ly) disorganized EVL adherens junction
http://purl.obolibrary.org/obo/ZP_0009458,abnormal(ly) disrupted adherens junction assembly
http://purl.obolibrary.org/obo/ZP_0001641,abnormal(ly) size somite
http://purl.obolibrary.org/obo/ZP_0009509,abnormal(ly) present in fewer numbers in organism Purkinje cell
http://purl.obolibrary.org/obo/ZP_0009509,abnormal(ly) decreased amount Purkinje cell
http://purl.obolibrary.org/obo/ZP_0006087,abnormal(ly) absent opercular flap
http://purl.obolibrary.org/obo/ZP_0018397,abnormal(ly) increased length lymphangioblast cord
http://purl.obolibrary.org/obo/ZP_0006138,abnormal(ly) decreased size pharyngeal arch 6
http://purl.obolibrary.org/obo/ZP_0018448,abnormal(ly) increased fluorescence nucleate erythrocyte
http://purl.obolibrary.org/obo/ZP_0008382,abnormal(ly) lacks parts or has fewer parts of type blood island towards macrophage
http://purl.obolibrary.org/obo/ZP_0001289,abnormal(ly) morphology YSL nucleus
http://purl.obolibrary.org/obo/ZP_0006955,abnormal(ly) process quality cardiac muscle cell differentiation
http://purl.obolibrary.org/obo/ZP_0014687,abnormal(ly) disrupted cellular response to UV
http://purl.obolibrary.org/obo/ZP_0008433,abnormal(ly) notched ethmoid cartilage
http://purl.obolibrary.org/obo/ZP_0014738,abnormal(ly) disorganized mesenchyme median fin fold
http://purl.obolibrary.org/obo/ZP_0003584,abnormal(ly) disorganized vasculature
http://purl.obolibrary.org/obo/ZP_0005062,abnormal(ly) structure retinal ganglion cell
http://purl.obolibrary.org/obo/ZP_0003635,abnormal(ly) structure somite
http://purl.obolibrary.org/obo/ZP_0011367,abnormal(ly) desaturated yellow whole organism
http://purl.obolibrary.org/obo/ZP_0017372,abnormal(ly) degenerate nervous system neuroepithelial cell
http://purl.obolibrary.org/obo/ZP_0005113,abnormal(ly) disrupted axis elongation
http://purl.obolibrary.org/obo/ZP_0011418,abnormal(ly) increased duration somite 4 somitogenesis
http://purl.obolibrary.org/obo/ZP_0017423,abnormal(ly) absent visual perception
http://purl.obolibrary.org/obo/ZP_0000264,abnormal(ly) hypoplastic vascular lymphangioblast
http://purl.obolibrary.org/obo/ZP_0005930,abnormal(ly) accumulation blood towards pericardium
http://purl.obolibrary.org/obo/ZP_0013662,abnormal(ly) process quality secondary heart field specification
http://purl.obolibrary.org/obo/ZP_0000315,abnormal(ly) dead whole organism cell
http://purl.obolibrary.org/obo/ZP_0015140,abnormal(ly) malformed mesoderm
http://purl.obolibrary.org/obo/ZP_0008898,abnormal(ly) position cranial nerve motor neuron
http://purl.obolibrary.org/obo/ZP_0013713,abnormal(ly) present skeletal muscle cell sarcomere
http://purl.obolibrary.org/obo/ZP_0008949,abnormal(ly) decreased process quality multi-ciliated epithelial cell cell migration involved in kidney development
http://purl.obolibrary.org/obo/ZP_0010291,abnormal(ly) lacks all parts of type whole organism towards pharyngeal arch cartilage
http://purl.obolibrary.org/obo/ZP_0002610,abnormal(ly) increased size pericardial cavity
http://purl.obolibrary.org/obo/ZP_0010342,abnormal(ly) decreased size somite 4
http://purl.obolibrary.org/obo/ZP_0005578,abnormal(ly) structure intersegmental artery
http://purl.obolibrary.org/obo/ZP_0007056,abnormal(ly) morphology neuroepithelial cell apical surface
http://purl.obolibrary.org/obo/ZP_0017888,abnormal(ly) morphology heart valve
http://purl.obolibrary.org/obo/ZP_0005629,abnormal(ly) quality pancreas
http://purl.obolibrary.org/obo/ZP_0007107,abnormal(ly) has extra parts of type intersegmental vessel towards intersegmental vein
http://purl.obolibrary.org/obo/ZP_0017939,abnormal(ly) disorganized retina ocular blood vessel
http://purl.obolibrary.org/obo/ZP_0007873,abnormal(ly) quality cardiac ventricle
http://purl.obolibrary.org/obo/ZP_0009351,abnormal(ly) broken trunk vasculature
http://purl.obolibrary.org/obo/ZP_0002258,abnormal(ly) malformed cranium
http://purl.obolibrary.org/obo/ZP_0007924,abnormal(ly) decreased functionality thigmotaxis
http://purl.obolibrary.org/obo/ZP_0015656,abnormal(ly) folded brain
http://purl.obolibrary.org/obo/ZP_0009402,abnormal(ly) structure myotome Z disc
http://purl.obolibrary.org/obo/ZP_0002309,abnormal(ly) necrotic eye
http://purl.obolibrary.org/obo/ZP_0015707,abnormal(ly) truncated neuroectoderm anterior region
http://purl.obolibrary.org/obo/ZP_0016046,abnormal(ly) area density Muller cell
http://purl.obolibrary.org/obo/ZP_0004553,abnormal(ly) elongated hindbrain
http://purl.obolibrary.org/obo/ZP_0012285,abnormal(ly) decreased process quality response to mechanical stimulus
http://purl.obolibrary.org/obo/ZP_0010858,abnormal(ly) apoptotic spinal cord dorsal side
http://purl.obolibrary.org/obo/ZP_0018290,abnormal(ly) disrupted mitochondrial fission
http://purl.obolibrary.org/obo/ZP_0006031,abnormal(ly) necrotic whole organism anterior region
http://purl.obolibrary.org/obo/ZP_0016863,abnormal(ly) disorganized fast muscle cell T-tubule
http://purl.obolibrary.org/obo/ZP_0004604,abnormal(ly) hypoplastic eye
http://purl.obolibrary.org/obo/ZP_0012336,abnormal(ly) disrupted sensory perception of sound
http://purl.obolibrary.org/obo/ZP_0010909,abnormal(ly) has extra parts of type otic vesicle towards tether cell
http://purl.obolibrary.org/obo/ZP_0018341,abnormal(ly) malformed vagal ganglion axon
http://purl.obolibrary.org/obo/ZP_0001182,abnormal(ly) undifferentiated retinal ganglion cell
http://purl.obolibrary.org/obo/ZP_0016914,abnormal(ly) process quality dorsal longitudinal fasciculus axon ensheathment in central nervous system
http://purl.obolibrary.org/obo/ZP_0014580,abnormal(ly) increased functionality osteoclast
http://purl.obolibrary.org/obo/ZP_0001233,abnormal(ly) unstructured brain
http://purl.obolibrary.org/obo/ZP_0014631,abnormal(ly) process quality regulation of cytoplasmic translation
http://purl.obolibrary.org/obo/ZP_0009867,abnormal(ly) decreased process quality embryonic retina morphogenesis in camera-type eye
http://purl.obolibrary.org/obo/ZP_0009918,abnormal(ly) low saturation melanocyte melanosome
http://purl.obolibrary.org/obo/ZP_0011260,abnormal(ly) shape atrioventricular canal
http://purl.obolibrary.org/obo/ZP_0006496,abnormal(ly) has extra parts of type afferent neuron towards afferent neuron neuron projection
http://purl.obolibrary.org/obo/ZP_0011311,abnormal(ly) elliptic whole organism
http://purl.obolibrary.org/obo/ZP_0006547,abnormal(ly) decreased length segmental plate
http://purl.obolibrary.org/obo/ZP_0014279,abnormal(ly) apoptotic regeneration epithelium
http://purl.obolibrary.org/obo/ZP_0008025,abnormal(ly) nucleate quality lens cell
http://purl.obolibrary.org/obo/ZP_0008791,abnormal(ly) shape dorsal longitudinal anastomotic vessel
http://purl.obolibrary.org/obo/ZP_0001698,abnormal(ly) absent pharyngeal arch 3-7 skeleton
http://purl.obolibrary.org/obo/ZP_0003176,abnormal(ly) physical object quality midbrain hindbrain boundary
http://purl.obolibrary.org/obo/ZP_0008842,abnormal(ly) decreased occurrence voltage-gated calcium channel activity
http://purl.obolibrary.org/obo/ZP_0001749,abnormal(ly) present in fewer numbers in organism efferent neuron dendrite
http://purl.obolibrary.org/obo/ZP_0001749,abnormal(ly) decreased amount efferent neuron dendrite
http://purl.obolibrary.org/obo/ZP_0003227,abnormal(ly) decreased size forebrain axon
http://purl.obolibrary.org/obo/ZP_0003993,abnormal(ly) absent pronephric distal early tubule
http://purl.obolibrary.org/obo/ZP_0005471,abnormal(ly) decreased process quality regulation of cellular pH reduction
http://purl.obolibrary.org/obo/ZP_0011776,abnormal(ly) decreased area opercle bone mineralization
http://purl.obolibrary.org/obo/ZP_0017015,abnormal(ly) has extra parts of type vertebra towards hemal arch
http://purl.obolibrary.org/obo/ZP_0017781,abnormal(ly) has extra parts of type statoacoustic (VIII) ganglion towards statoacoustic (VIII) ganglion neuron
http://purl.obolibrary.org/obo/ZP_0005522,abnormal(ly) decreased thickness cerebellum ventral region
http://purl.obolibrary.org/obo/ZP_0013254,abnormal(ly) movement behavioral quality positive phototaxis
http://purl.obolibrary.org/obo/ZP_0011827,abnormal(ly) has extra parts of type cardiac ventricle towards cell
http://purl.obolibrary.org/obo/ZP_0007000,abnormal(ly) increased accumulation post-vent vasculature postero-ventral region towards nucleate erythrocyte
http://purl.obolibrary.org/obo/ZP_0017832,abnormal(ly) disrupted trunk neuron development
http://purl.obolibrary.org/obo/ZP_0000673,abnormal(ly) decreased process quality slow muscle cell muscle fiber development
http://purl.obolibrary.org/obo/ZP_0013305,abnormal(ly) morphology lateral longitudinal fasciculus
http://purl.obolibrary.org/obo/ZP_0002151,abnormal(ly) disorganized pharyngeal endoderm
http://purl.obolibrary.org/obo/ZP_0000724,abnormal(ly) dilated atrium
http://purl.obolibrary.org/obo/ZP_0002202,abnormal(ly) edematous whole organism
http://purl.obolibrary.org/obo/ZP_0015600,abnormal(ly) structure ventricular myocardium
http://purl.obolibrary.org/obo/ZP_0010751,abnormal(ly) broken muscle cell
http://purl.obolibrary.org/obo/ZP_0005987,abnormal(ly) morphology epidermis keratinocyte
http://purl.obolibrary.org/obo/ZP_0010802,abnormal(ly) increased length pelvic fin
http://purl.obolibrary.org/obo/ZP_0007465,abnormal(ly) dorso-ventrally flattened cranial vault
http://purl.obolibrary.org/obo/ZP_0015197,abnormal(ly) aplastic swim bladder bud
http://purl.obolibrary.org/obo/ZP_0007516,abnormal(ly) decreased process quality Schwann cell migration
http://purl.obolibrary.org/obo/ZP_0015248,abnormal(ly) mislocalised medially spinal cord primary motor neuron
