defined_class	entity	quality
http://purl.obolibrary.org/obo/ZP_0001039	http://purl.obolibrary.org/obo/GO_0051216	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000872	http://purl.obolibrary.org/obo/GO_0060536	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0014269	http://purl.obolibrary.org/obo/GO_0033336	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0013971	http://purl.obolibrary.org/obo/GO_0035143	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0019064	http://purl.obolibrary.org/obo/GO_0070836	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004682	http://purl.obolibrary.org/obo/GO_0007155	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0026264	http://purl.obolibrary.org/obo/GO_0120078	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003776	http://purl.obolibrary.org/obo/GO_0007049	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0025671	http://purl.obolibrary.org/obo/GO_0044843	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006719	http://purl.obolibrary.org/obo/GO_0007050	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003683	http://purl.obolibrary.org/obo/GO_0022402	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004759	http://purl.obolibrary.org/obo/GO_0030154	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003764	http://purl.obolibrary.org/obo/GO_0021533	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000280	http://purl.obolibrary.org/obo/GO_0039014	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007881	http://purl.obolibrary.org/obo/GO_0051301	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004492	http://purl.obolibrary.org/obo/GO_0001708	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002368	http://purl.obolibrary.org/obo/GO_0034330	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001596	http://purl.obolibrary.org/obo/GO_0016477	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0010621	http://purl.obolibrary.org/obo/GO_0061381	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002659	http://purl.obolibrary.org/obo/GO_0021535	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000607	http://purl.obolibrary.org/obo/GO_0042074	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002895	http://purl.obolibrary.org/obo/GO_0060973	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001230	http://purl.obolibrary.org/obo/GO_0060974	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006912	http://purl.obolibrary.org/obo/GO_0035787	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005867	http://purl.obolibrary.org/obo/GO_0090134	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0011217	http://purl.obolibrary.org/obo/GO_0090248	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002002	http://purl.obolibrary.org/obo/GO_0002042	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0011212	http://purl.obolibrary.org/obo/GO_0003318	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001806	http://purl.obolibrary.org/obo/GO_0000902	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0016334	http://purl.obolibrary.org/obo/GO_0048870	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0021057	http://purl.obolibrary.org/obo/GO_0003411	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0011528	http://purl.obolibrary.org/obo/GO_0030030	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002070	http://purl.obolibrary.org/obo/GO_0008283	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0012504	http://purl.obolibrary.org/obo/GO_0021846	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004014	http://purl.obolibrary.org/obo/GO_0021534	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000788	http://purl.obolibrary.org/obo/GO_0033278	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004558	http://purl.obolibrary.org/obo/GO_2000793	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0011284	http://purl.obolibrary.org/obo/GO_0098609	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001205	http://purl.obolibrary.org/obo/GO_0070586	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001547	http://purl.obolibrary.org/obo/GO_0003370	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007046	http://purl.obolibrary.org/obo/GO_0045217	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004966	http://purl.obolibrary.org/obo/GO_0045216	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0018110	http://purl.obolibrary.org/obo/GO_0006520	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005636	http://purl.obolibrary.org/obo/GO_0006874	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0010361	http://purl.obolibrary.org/obo/GO_0033059	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008585	http://purl.obolibrary.org/obo/GO_0006974	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0014687	http://purl.obolibrary.org/obo/GO_0034644	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0012499	http://purl.obolibrary.org/obo/GO_0071482	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001471	http://purl.obolibrary.org/obo/GO_0071260	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0016631	http://purl.obolibrary.org/obo/GO_0031669	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0026955	http://purl.obolibrary.org/obo/GO_0071470	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005794	http://purl.obolibrary.org/obo/GO_0006883	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000574	http://purl.obolibrary.org/obo/GO_0007417	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0016567	http://purl.obolibrary.org/obo/GO_0021551	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003835	http://purl.obolibrary.org/obo/GO_0022010	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007301	http://purl.obolibrary.org/obo/GO_0021955	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004413	http://purl.obolibrary.org/obo/GO_0021954	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001469	http://purl.obolibrary.org/obo/GO_0021953	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002213	http://purl.obolibrary.org/obo/GO_0021952	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006368	http://purl.obolibrary.org/obo/GO_0007099	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006370	http://purl.obolibrary.org/obo/GO_0051298	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0009507	http://purl.obolibrary.org/obo/GO_0021702	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0020047	http://purl.obolibrary.org/obo/GO_0021693	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007070	http://purl.obolibrary.org/obo/GO_0021707	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0013914	http://purl.obolibrary.org/obo/GO_0098749	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003327	http://purl.obolibrary.org/obo/GO_0021549	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005502	http://purl.obolibrary.org/obo/GO_0021587	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005503	http://purl.obolibrary.org/obo/GO_0021589	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0012329	http://purl.obolibrary.org/obo/GO_0061300	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004561	http://purl.obolibrary.org/obo/GO_0007268	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005508	http://purl.obolibrary.org/obo/GO_0032602	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005965	http://purl.obolibrary.org/obo/GO_0051026	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0009404	http://purl.obolibrary.org/obo/GO_0006821	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0022915	http://purl.obolibrary.org/obo/GO_0042632	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008735	http://purl.obolibrary.org/obo/GO_0002063	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004199	http://purl.obolibrary.org/obo/GO_0002062	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002367	http://purl.obolibrary.org/obo/GO_0003428	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003932	http://purl.obolibrary.org/obo/GO_0090171	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0023133	http://purl.obolibrary.org/obo/GO_0035988	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0015834	http://purl.obolibrary.org/obo/GO_0030206	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006467	http://purl.obolibrary.org/obo/GO_0043009	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008760	http://purl.obolibrary.org/obo/GO_0003682	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002416	http://purl.obolibrary.org/obo/GO_0007059	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0027297	http://purl.obolibrary.org/obo/GO_0097711	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006502	http://purl.obolibrary.org/obo/GO_0060271	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007669	http://purl.obolibrary.org/obo/GO_0003341	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006892	http://purl.obolibrary.org/obo/GO_0060294	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005417	http://purl.obolibrary.org/obo/GO_0001539	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0021639	http://purl.obolibrary.org/obo/GO_0048512	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001996	http://purl.obolibrary.org/obo/GO_0032922	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0018016	http://purl.obolibrary.org/obo/GO_0007623	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0017500	http://purl.obolibrary.org/obo/GO_0042745	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008676	http://purl.obolibrary.org/obo/GO_0050802	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005679	http://purl.obolibrary.org/obo/GO_0003013	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0011925	http://purl.obolibrary.org/obo/GO_0000448	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001436	http://purl.obolibrary.org/obo/GO_0035844	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007130	http://purl.obolibrary.org/obo/GO_0060197	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0019901	http://purl.obolibrary.org/obo/GO_0061386	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0021947	http://purl.obolibrary.org/obo/GO_0030199	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008345	http://purl.obolibrary.org/obo/GO_0032963	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0017864	http://purl.obolibrary.org/obo/GO_0048668	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000210	http://purl.obolibrary.org/obo/GO_0071679	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0014254	http://purl.obolibrary.org/obo/GO_0007182	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000609	http://purl.obolibrary.org/obo/GO_0060026	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001314	http://purl.obolibrary.org/obo/GO_0060028	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000868	http://purl.obolibrary.org/obo/GO_0060027	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003682	http://purl.obolibrary.org/obo/GO_0022007	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006546	http://purl.obolibrary.org/obo/GO_0060029	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006807	http://purl.obolibrary.org/obo/GO_0090246	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005566	http://purl.obolibrary.org/obo/GO_0061303	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004656	http://purl.obolibrary.org/obo/GO_0030866	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007780	http://purl.obolibrary.org/obo/GO_0060471	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0009561	http://purl.obolibrary.org/obo/GO_0034651	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0009456	http://purl.obolibrary.org/obo/GO_0021545	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0019259	http://purl.obolibrary.org/obo/GO_1904888	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0022585	http://purl.obolibrary.org/obo/GO_0060363	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0017174	http://purl.obolibrary.org/obo/GO_0001816	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002415	http://purl.obolibrary.org/obo/GO_0000910	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007779	http://purl.obolibrary.org/obo/GO_0030421	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0014378	http://purl.obolibrary.org/obo/GO_0050829	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006610	http://purl.obolibrary.org/obo/GO_0042742	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0017595	http://purl.obolibrary.org/obo/GO_0051607	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001597	http://purl.obolibrary.org/obo/GO_0060318	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000547	http://purl.obolibrary.org/obo/GO_0060216	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004940	http://purl.obolibrary.org/obo/GO_0055112	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001727	http://purl.obolibrary.org/obo/GO_0016358	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0019612	http://purl.obolibrary.org/obo/GO_0048813	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0017390	http://purl.obolibrary.org/obo/GO_0002159	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0015822	http://purl.obolibrary.org/obo/GO_0009583	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008129	http://purl.obolibrary.org/obo/GO_0050908	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0019319	http://purl.obolibrary.org/obo/GO_0050910	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0015896	http://purl.obolibrary.org/obo/GO_0050976	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006170	http://purl.obolibrary.org/obo/GO_0009584	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0016392	http://purl.obolibrary.org/obo/GO_0008340	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000464	http://purl.obolibrary.org/obo/GO_0071907	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000955	http://purl.obolibrary.org/obo/GO_0061371	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000485	http://purl.obolibrary.org/obo/GO_0071908	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004359	http://purl.obolibrary.org/obo/GO_0035462	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000004	http://purl.obolibrary.org/obo/GO_0003140	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0021112	http://purl.obolibrary.org/obo/GO_0035545	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000333	http://purl.obolibrary.org/obo/GO_0007368	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000956	http://purl.obolibrary.org/obo/GO_0071910	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000954	http://purl.obolibrary.org/obo/GO_0035469	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0012149	http://purl.obolibrary.org/obo/GO_0071909	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0014053	http://purl.obolibrary.org/obo/GO_0048264	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0022146	http://purl.obolibrary.org/obo/GO_0048589	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006127	http://purl.obolibrary.org/obo/GO_0060560	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001630	http://purl.obolibrary.org/obo/GO_0048066	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000782	http://purl.obolibrary.org/obo/GO_0021536	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002699	http://purl.obolibrary.org/obo/GO_0055123	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0009738	http://purl.obolibrary.org/obo/GO_0022600	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000480	http://purl.obolibrary.org/obo/GO_0048565	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005500	http://purl.obolibrary.org/obo/GO_0007502	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002030	http://purl.obolibrary.org/obo/GO_0048546	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007885	http://purl.obolibrary.org/obo/GO_0006488	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008419	http://purl.obolibrary.org/obo/GO_0042417	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0023250	http://purl.obolibrary.org/obo/GO_0071542	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0011846	http://purl.obolibrary.org/obo/GO_0035907	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0009708	http://purl.obolibrary.org/obo/GO_0035912	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002006	http://purl.obolibrary.org/obo/GO_0060030	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001757	http://purl.obolibrary.org/obo/GO_0021744	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0018571	http://purl.obolibrary.org/obo/GO_1990791	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003569	http://purl.obolibrary.org/obo/GO_0009950	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004277	http://purl.obolibrary.org/obo/GO_0033563	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0009069	http://purl.obolibrary.org/obo/GO_0021904	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000141	http://purl.obolibrary.org/obo/GO_0009953	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002484	http://purl.obolibrary.org/obo/GO_0043583	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0015714	http://purl.obolibrary.org/obo/GO_0042471	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0027132	http://purl.obolibrary.org/obo/GO_0042755	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000005	http://purl.obolibrary.org/obo/GO_0007398	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0010481	http://purl.obolibrary.org/obo/GO_0001712	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0016571	http://purl.obolibrary.org/obo/GO_0071696	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0020936	http://purl.obolibrary.org/obo/GO_0048894	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008601	http://purl.obolibrary.org/obo/GO_0048929	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005300	http://purl.obolibrary.org/obo/GO_0007343	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001589	http://purl.obolibrary.org/obo/GO_0009790	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0010250	http://purl.obolibrary.org/obo/GO_0000578	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004641	http://purl.obolibrary.org/obo/GO_0031076	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007905	http://purl.obolibrary.org/obo/GO_0060900	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001615	http://purl.obolibrary.org/obo/GO_0048596	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006369	http://purl.obolibrary.org/obo/GO_0040016	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000661	http://purl.obolibrary.org/obo/GO_0048701	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0005088	http://purl.obolibrary.org/obo/GO_0048557	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000340	http://purl.obolibrary.org/obo/GO_0048048	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000678	http://purl.obolibrary.org/obo/GO_0035050	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001229	http://purl.obolibrary.org/obo/GO_0036306	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001224	http://purl.obolibrary.org/obo/GO_0003144	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000460	http://purl.obolibrary.org/obo/GO_0060971	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003734	http://purl.obolibrary.org/obo/GO_0003143	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0000506	http://purl.obolibrary.org/obo/GO_0035162	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0006449	http://purl.obolibrary.org/obo/GO_0048598	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0003268	http://purl.obolibrary.org/obo/GO_0048702	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0008460	http://purl.obolibrary.org/obo/GO_0048568	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0001121	http://purl.obolibrary.org/obo/GO_0009880	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0004762	http://purl.obolibrary.org/obo/GO_0035118	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0002090	http://purl.obolibrary.org/obo/GO_0060059	http://purl.obolibrary.org/obo/PATO_0001507
http://purl.obolibrary.org/obo/ZP_0007752	http://purl.obolibrary.org/obo/GO_0060272	http://purl.obolibrary.org/obo/PATO_0001507
